query	runtime_s	answers	engine	optimization_time_s	bc_cost_p_star	triple_pattern_count	robustness_threshold	cost_threshold	idp_k	idp_top_t	idp_adaptive_k	phi_shj	phi_nlj	delta	requests	execution_time_s	benchmark	subset
L15	0.564337015152	1	CROP	0.0345759391785	125.589	3	0.0	0.0	3	5	False	0.001	0.001	4.0	46	0.5297610759735	WatDiv	General
L15	0.555966854095	1	CROP	0.0325372219086	125.589	3	0.0	0.0	3	5	False	0.001	0.001	4.0	46	0.5234296321864	WatDiv	General
L21	4.24952292442	15	CROP	0.0308220386505	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	252	4.2187008857695	WatDiv	General
L21	3.6668798923500003	15	CROP	0.027293920517	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	252	3.639585971833	WatDiv	General
L21	3.25351595879	15	CROP	0.0269639492035	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	252	3.2265520095865	WatDiv	General
L22	3.93252420425	15	CROP	0.026086807251	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	252	3.906437396999	WatDiv	General
L22	4.18016910553	15	CROP	0.0242478847504	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	252	4.1559212207796	WatDiv	General
L22	3.86051917076	15	CROP	0.0250599384308	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	252	3.8354592323292	WatDiv	General
L23	22.7672431469	48	CROP	0.026404857635499997	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1338	22.7408382892645	WatDiv	General
L23	23.0457029343	48	CROP	0.023000001907299998	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1338	23.0227029323927	WatDiv	General
L23	22.3583850861	48	CROP	0.0227100849152	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1338	22.3356750011848	WatDiv	General
L24	22.609997987699998	48	CROP	0.024801015853900002	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1338	22.5851969718461	WatDiv	General
L24	21.0294129848	48	CROP	0.023859977722200002	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1338	21.0055530070778	WatDiv	General
L24	22.9439029694	48	CROP	0.0410590171814	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1338	22.9028439522186	WatDiv	General
L25	97.4119718075	236	CROP	0.025762081146200003	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	97.3862097263538	WatDiv	General
L25	96.367112875	236	CROP	0.0533449649811	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	96.31376791001891	WatDiv	General
L25	96.4864740372	236	CROP	0.0301749706268	25.636	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	96.4562990665732	WatDiv	General
L31	0.600419998169	38	CROP	0.0133240222931	120.197	2	0.0	0.0	3	5	False	0.001	0.001	4.0	38	0.5870959758759	WatDiv	General
L31	0.652742862701	38	CROP	0.0175051689148	120.197	2	0.0	0.0	3	5	False	0.001	0.001	4.0	38	0.6352376937862	WatDiv	General
L31	0.646270990372	38	CROP	0.0153470039368	120.197	2	0.0	0.0	3	5	False	0.001	0.001	4.0	38	0.6309239864352	WatDiv	General
L32	0.35027813911399996	41	CROP	0.0140838623047	116.181	2	0.0	0.0	3	5	False	0.001	0.001	4.0	22	0.3361942768093	WatDiv	General
L32	0.39591598510700005	41	CROP	0.022479057312	116.181	2	0.0	0.0	3	5	False	0.001	0.001	4.0	22	0.37343692779500004	WatDiv	General
L32	0.332491159439	41	CROP	0.011463880538899998	116.181	2	0.0	0.0	3	5	False	0.001	0.001	4.0	22	0.32102727890009997	WatDiv	General
L33	0.47419714927699996	21	CROP	0.0142982006073	118.189	2	0.0	0.0	3	5	False	0.001	0.001	4.0	30	0.45989894866969994	WatDiv	General
L33	0.492714881897	21	CROP	0.0126168727875	118.189	2	0.0	0.0	3	5	False	0.001	0.001	4.0	30	0.4800980091095	WatDiv	General
L33	0.449174880981	21	CROP	0.016561031341600002	118.189	2	0.0	0.0	3	5	False	0.001	0.001	4.0	30	0.43261384963939997	WatDiv	General
L34	0.504908084869	27	CROP	0.0168161392212	118.94200000000001	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.48809194564779995	WatDiv	General
L34	0.536749124527	27	CROP	0.0161879062653	118.94200000000001	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.5205612182617	WatDiv	General
L34	0.549963951111	27	CROP	0.0129079818726	118.94200000000001	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.5370559692384	WatDiv	General
L35	0.38507413864100004	41	CROP	0.014482021331799998	116.181	2	0.0	0.0	3	5	False	0.001	0.001	4.0	22	0.37059211730920005	WatDiv	General
L35	0.40418887138400006	41	CROP	0.013827085495	116.181	2	0.0	0.0	3	5	False	0.001	0.001	4.0	22	0.39036178588900006	WatDiv	General
L35	0.377835035324	41	CROP	0.0159299373627	116.181	2	0.0	0.0	3	5	False	0.001	0.001	4.0	22	0.3619050979613	WatDiv	General
L41	0.283377885818	54	CROP	0.013113021850600001	31.016	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.2702648639674	WatDiv	General
L41	0.326025009155	54	CROP	0.0189020633698	31.016	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.3071229457852	WatDiv	General
L41	0.282511949539	54	CROP	0.0129628181458	31.016	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.26954913139319997	WatDiv	General
L42	0.308015108109	60	CROP	0.024373054504400003	31.555	2	0.0	0.0	3	5	False	0.001	0.001	4.0	34	0.2836420536046	WatDiv	General
L42	0.272825956345	60	CROP	0.0143420696259	31.555	2	0.0	0.0	3	5	False	0.001	0.001	4.0	34	0.2584838867191	WatDiv	General
L42	0.290994167328	60	CROP	0.0180509090424	31.555	2	0.0	0.0	3	5	False	0.001	0.001	4.0	34	0.2729432582856	WatDiv	General
L43	0.342889785767	47	CROP	0.0135631561279	30.994	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.32932662963910003	WatDiv	General
L43	0.281531095505	47	CROP	0.017792940139799998	30.994	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.2637381553652	WatDiv	General
L43	0.331999063492	47	CROP	0.0191102027893	30.994	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.3128888607027	WatDiv	General
L44	0.272634983063	57	CROP	0.0182480812073	31.269000000000002	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.2543869018557	WatDiv	General
L44	0.284554004669	57	CROP	0.0159389972687	31.269000000000002	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.2686150074003	WatDiv	General
L44	0.267596960068	57	CROP	0.015168905258200001	31.269000000000002	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.25242805480979996	WatDiv	General
L45	0.29868507385299997	47	CROP	0.0143280029297	30.994	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.2843570709233	WatDiv	General
L45	0.332791090012	47	CROP	0.033436059951800004	30.994	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.29935503006020003	WatDiv	General
L45	0.282060146332	47	CROP	0.014007806777999999	30.994	2	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.268052339554	WatDiv	General
L51	97.67722010610001	238	CROP	0.032124042511	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	97.64509606358901	WatDiv	General
L51	96.2192831039	238	CROP	0.0307331085205	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	96.1885499953795	WatDiv	General
L51	96.54927897450001	238	CROP	0.032653093338000004	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	96.51662588116201	WatDiv	General
L52	17.8933808804	65	CROP	0.0306210517883	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1081	17.862759828611697	WatDiv	General
L52	17.3966608047	65	CROP	0.0260639190674	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1081	17.3705968856326	WatDiv	General
L52	18.3112578392	65	CROP	0.0313711166382	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1081	18.2798867225618	WatDiv	General
L53	96.1169550419	238	CROP	0.024527072906499997	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	96.0924279689935	WatDiv	General
L53	95.0956399441	238	CROP	0.040246963501	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	95.055392980599	WatDiv	General
L53	95.570043087	238	CROP	0.0292489528656	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	5343	95.5407941341344	WatDiv	General
L54	18.2661399841	65	CROP	0.023431062698400004	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1081	18.2427089214016	WatDiv	General
L54	18.674682140399998	65	CROP	0.0328462123871	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1081	18.6418359280129	WatDiv	General
L54	17.4411768913	65	CROP	0.0279030799866	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1081	17.4132738113134	WatDiv	General
L55	30.970722913699998	74	CROP	0.026472091674799997	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1814	30.944250822025197	WatDiv	General
L55	31.3203508854	74	CROP	0.0277299880981	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1814	31.2926208973019	WatDiv	General
L55	30.1492829323	74	CROP	0.0349359512329	26.191	3	0.0	0.0	3	5	False	0.001	0.001	4.0	1814	30.1143469810671	WatDiv	General
Q10	7.947856187819999	9040	CROP	0.0691649913788	1759.09133333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	1574	7.878691196441199	nLDE	General
Q10	7.84215903282	9040	CROP	0.08030915260310001	1759.09133333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	1574	7.7618498802169	nLDE	General
Q10	7.8919968605	9040	CROP	0.07093000411989998	1759.09133333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	1574	7.8210668563801	nLDE	General
Q1	0.273380994797	2	CROP	0.0775969028473	29.378	6	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.1957840919497	nLDE	General
Q1	0.273220062256	2	CROP	0.0725708007812	29.378	6	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.2006492614748	nLDE	General
Q1	0.320118904114	2	CROP	0.09698009490970001	29.378	6	0.0	0.0	3	5	False	0.001	0.001	4.0	33	0.22313880920430001	nLDE	General
Q2	4.601212024690001	8	CROP	0.0696740150452	20.4648333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	321	4.531538009644801	nLDE	General
Q2	4.97617006302	8	CROP	0.0751550197601	20.4648333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	321	4.9010150432599	nLDE	General
Q2	4.90018701553	8	CROP	0.0795049667358	20.4648333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	321	4.8206820487942	nLDE	General
Q3	1.3709709644299999	18	CROP	0.108422040939	132.937	6	0.0	0.0	3	5	False	0.001	0.001	4.0	260	1.262548923491	nLDE	General
Q3	1.34490394592	18	CROP	0.0837869644165	132.937	6	0.0	0.0	3	5	False	0.001	0.001	4.0	260	1.2611169815035002	nLDE	General
Q3	1.30948400497	18	CROP	0.09371495246889999	132.937	6	0.0	0.0	3	5	False	0.001	0.001	4.0	260	1.2157690525011	nLDE	General
Q4	0.8804500103	54	CROP	0.0751888751984	69.992	6	0.0	0.0	3	5	False	0.001	0.001	4.0	95	0.8052611351016	nLDE	General
Q4	0.906996011734	54	CROP	0.0744030475616	69.992	6	0.0	0.0	3	5	False	0.001	0.001	4.0	95	0.8325929641724	nLDE	General
Q4	0.939866065979	54	CROP	0.111377954483	69.992	6	0.0	0.0	3	5	False	0.001	0.001	4.0	95	0.828488111496	nLDE	General
Q5	117.45517110799999	1091	CROP	0.0384039878845	9076.41933333	4	0.0	0.0	3	5	False	0.001	0.001	4.0	11619	117.4167671201155	nLDE	General
Q5	116.703988075	1091	CROP	0.0404899120331	9076.41933333	4	0.0	0.0	3	5	False	0.001	0.001	4.0	11619	116.6634981629669	nLDE	General
Q5	119.386910915	1091	CROP	0.05116796493530001	9076.41933333	4	0.0	0.0	3	5	False	0.001	0.001	4.0	11619	119.3357429500647	nLDE	General
Q6	1.59419608116	188	CROP	0.07156801223749999	577.47	6	0.0	0.0	3	5	False	0.001	0.001	4.0	440	1.5226280689225	nLDE	General
Q6	1.51945710182	188	CROP	0.0686149597168	577.47	6	0.0	0.0	3	5	False	0.001	0.001	4.0	440	1.4508421421032	nLDE	General
Q6	1.53778100014	188	CROP	0.0796911716461	577.47	6	0.0	0.0	3	5	False	0.001	0.001	4.0	440	1.4580898284939001	nLDE	General
Q7	1.53354120255	251	CROP	0.707029104233	318.267166667	14	0.0	0.0	3	5	False	0.001	0.001	4.0	353	0.8265120983169999	nLDE	General
Q7	1.4886569976800001	251	CROP	0.673590898514	318.267166667	14	0.0	0.0	3	5	False	0.001	0.001	4.0	353	0.8150660991660001	nLDE	General
Q7	1.5912168026	251	CROP	0.7253551483149999	318.267166667	14	0.0	0.0	3	5	False	0.001	0.001	4.0	353	0.8658616542850001	nLDE	General
Q8	38.743819951999996	17807	CROP	0.0920600891113	26767.2253333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	8458	38.651759862888696	nLDE	General
Q8	38.9811520576	17807	CROP	0.07805991172789999	26767.2253333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	8458	38.9030921458721	nLDE	General
Q8	39.449442863499996	17807	CROP	0.0712721347809	26767.2253333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	8458	39.3781707287191	nLDE	General
Q9	6.24821901321	5223	CROP	0.0748071670532	111.742	6	0.0	0.0	3	5	False	0.001	0.001	4.0	340	6.1734118461568	nLDE	General
Q9	7.626372098919999	5223	CROP	0.0652778148651	111.742	6	0.0	0.0	3	5	False	0.001	0.001	4.0	340	7.561094284054899	nLDE	General
Q9	6.60431289673	5223	CROP	0.109446048737	111.742	6	0.0	0.0	3	5	False	0.001	0.001	4.0	340	6.494866847992999	nLDE	General
S11	2.20817303658	19	CROP	0.535592079163	2934.19216667	9	0.0	0.0	3	5	False	0.001	0.001	4.0	225	1.6725809574169999	WatDiv	General
S11	2.3438129425	19	CROP	0.5422220230100001	2934.19216667	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	1.80159091949	WatDiv	General
S11	2.3888599872599996	19	CROP	0.46821904182400004	2934.19216667	9	0.0	0.0	3	5	False	0.001	0.001	4.0	228	1.9206409454359996	WatDiv	General
S12	1.6669631004299998	9	CROP	0.465904951096	2931.04105952	9	0.0	0.0	3	5	False	0.001	0.001	4.0	129	1.2010581493339998	WatDiv	General
S12	1.7770490646400001	9	CROP	0.522732019424	2931.04105952	9	0.0	0.0	3	5	False	0.001	0.001	4.0	129	1.2543170452160002	WatDiv	General
S12	1.59764814377	9	CROP	0.5249609947199999	2931.04105952	9	0.0	0.0	3	5	False	0.001	0.001	4.0	129	1.07268714905	WatDiv	General
S13	2.3118228912400003	9	CROP	0.484196901321	2934.07725	9	0.0	0.0	3	5	False	0.001	0.001	4.0	189	1.8276259899190004	WatDiv	General
S13	2.23420906067	9	CROP	0.457556962967	2934.07725	9	0.0	0.0	3	5	False	0.001	0.001	4.0	189	1.776652097703	WatDiv	General
S13	2.0351541042299996	9	CROP	0.460031032562	2934.07725	9	0.0	0.0	3	5	False	0.001	0.001	4.0	195	1.5751230716679996	WatDiv	General
S14	1.6034171581299999	9	CROP	0.46651005744900004	2931.04105952	9	0.0	0.0	3	5	False	0.001	0.001	4.0	129	1.1369071006809999	WatDiv	General
S14	1.7370839118999999	9	CROP	0.497481107712	2931.04105952	9	0.0	0.0	3	5	False	0.001	0.001	4.0	129	1.2396028041879998	WatDiv	General
S14	1.70301699638	9	CROP	0.463320016861	2931.04105952	9	0.0	0.0	3	5	False	0.001	0.001	4.0	129	1.239696979519	WatDiv	General
S15	2.2130529880500003	9	CROP	0.451064825058	2934.07725	9	0.0	0.0	3	5	False	0.001	0.001	4.0	195	1.7619881629920002	WatDiv	General
S15	2.0873329639400002	9	CROP	0.45761084556599996	2934.07725	9	0.0	0.0	3	5	False	0.001	0.001	4.0	195	1.6297221183740003	WatDiv	General
S15	2.11314892769	9	CROP	0.45437502861	2934.07725	9	0.0	0.0	3	5	False	0.001	0.001	4.0	195	1.6587738990800003	WatDiv	General
S21	3.96414613724	11	CROP	0.0469460487366	243.56533333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	350	3.9172000885034004	WatDiv	General
S21	4.29429388046	11	CROP	0.0385348796844	243.56533333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	350	4.255759000775599	WatDiv	General
S21	3.69907712936	11	CROP	0.0429151058197	243.56533333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	350	3.6561620235403	WatDiv	General
S22	5.97570705414	14	CROP	0.0546960830688	298.71133333299997	4	0.0	0.0	3	5	False	0.001	0.001	4.0	546	5.9210109710712	WatDiv	General
S22	6.104192018509999	14	CROP	0.0474920272827	298.71133333299997	4	0.0	0.0	3	5	False	0.001	0.001	4.0	546	6.056699991227299	WatDiv	General
S22	5.376060009	14	CROP	0.0462698936462	298.71133333299997	4	0.0	0.0	3	5	False	0.001	0.001	4.0	546	5.329790115353799	WatDiv	General
S23	3.1150720119499997	12	CROP	0.05117797851559999	221.88400000000001	4	0.0	0.0	3	5	False	0.001	0.001	4.0	280	3.0638940334343996	WatDiv	General
S23	3.51786994934	12	CROP	0.040323972702	221.88400000000001	4	0.0	0.0	3	5	False	0.001	0.001	4.0	280	3.477545976638	WatDiv	General
S23	3.32332706451	12	CROP	0.05328392982480001	221.88400000000001	4	0.0	0.0	3	5	False	0.001	0.001	4.0	280	3.2700431346852	WatDiv	General
S24	3.55678009987	17	CROP	0.04652309417719999	225.65466666700001	4	0.0	0.0	3	5	False	0.001	0.001	4.0	289	3.5102570056928	WatDiv	General
S24	3.65040397644	17	CROP	0.0538101196289	225.65466666700001	4	0.0	0.0	3	5	False	0.001	0.001	4.0	289	3.5965938568110998	WatDiv	General
S24	3.58563899994	17	CROP	0.0707788467407	225.65466666700001	4	0.0	0.0	3	5	False	0.001	0.001	4.0	289	3.5148601531993	WatDiv	General
S25	4.00999999046	11	CROP	0.059262990951500005	243.56533333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	350	3.9507369995085	WatDiv	General
S25	4.24938511848	11	CROP	0.0710709095001	243.56533333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	350	4.1783142089799	WatDiv	General
S25	4.098557949069999	11	CROP	0.0385940074921	243.56533333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	350	4.059963941577899	WatDiv	General
S31	0.34193205833400003	0	CROP	0.058907032012900006	229.171	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.28302502632110005	WatDiv	General
S31	0.34208512306199995	0	CROP	0.0450429916382	229.171	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.2970421314238	WatDiv	General
S31	0.37591099739100003	0	CROP	0.0704259872437	229.171	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.3054850101473	WatDiv	General
S32	0.368286132812	0	CROP	0.07086896896360001	228.761	4	0.0	0.0	3	5	False	0.001	0.001	4.0	60	0.2974171638484	WatDiv	General
S32	0.333379030228	0	CROP	0.0589690208435	228.761	4	0.0	0.0	3	5	False	0.001	0.001	4.0	60	0.2744100093845	WatDiv	General
S32	0.341341018677	0	CROP	0.0504508018494	228.761	4	0.0	0.0	3	5	False	0.001	0.001	4.0	60	0.2908902168276	WatDiv	General
S33	1.34948396683	320	CROP	0.037783861160300004	228.46099999999998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	198	1.3117001056697	WatDiv	General
S33	1.4328420162200002	320	CROP	0.0468990802765	228.46099999999998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	198	1.3859429359435003	WatDiv	General
S33	1.4545760154700003	320	CROP	0.0421710014343	228.46099999999998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	198	1.4124050140357003	WatDiv	General
S34	0.319131135941	0	CROP	0.0493140220642	229.081	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.2698171138768	WatDiv	General
S34	0.34436392784100006	0	CROP	0.0500390529633	229.081	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.29432487487770004	WatDiv	General
S34	0.320861101151	0	CROP	0.0381760597229	229.081	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.2826850414281	WatDiv	General
S35	0.351931810379	0	CROP	0.0676259994507	229.081	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.2843058109283	WatDiv	General
S35	0.379941940308	0	CROP	0.036709070205699995	229.081	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.34323287010229997	WatDiv	General
S35	0.35297894477799996	0	CROP	0.0676829814911	229.081	4	0.0	0.0	3	5	False	0.001	0.001	4.0	61	0.2852959632869	WatDiv	General
S41	0.304985046387	0	CROP	0.042189121246300004	123.87033333299999	4	0.0	0.0	3	5	False	0.001	0.001	4.0	56	0.26279592514070005	WatDiv	General
S41	0.328926086426	0	CROP	0.0434448719025	123.87033333299999	4	0.0	0.0	3	5	False	0.001	0.001	4.0	56	0.2854812145235	WatDiv	General
S41	0.317160129547	0	CROP	0.0470390319824	123.87033333299999	4	0.0	0.0	3	5	False	0.001	0.001	4.0	56	0.2701210975646	WatDiv	General
S42	0.765167951584	4	CROP	0.042385816574099996	192.482	4	0.0	0.0	3	5	False	0.001	0.001	4.0	127	0.7227821350099	WatDiv	General
S42	0.79373216629	4	CROP	0.0465049743652	192.482	4	0.0	0.0	3	5	False	0.001	0.001	4.0	127	0.7472271919248	WatDiv	General
S42	0.808638095856	4	CROP	0.0554201602936	192.482	4	0.0	0.0	3	5	False	0.001	0.001	4.0	127	0.7532179355624	WatDiv	General
S43	0.435861825943	1	CROP	0.070100069046	146.74466666700002	4	0.0	0.0	3	5	False	0.001	0.001	4.0	80	0.36576175689699997	WatDiv	General
S43	0.38582086563100004	1	CROP	0.0398268699646	146.74466666700002	4	0.0	0.0	3	5	False	0.001	0.001	4.0	80	0.34599399566640004	WatDiv	General
S43	0.39878320693999997	1	CROP	0.040197849273699994	146.74466666700002	4	0.0	0.0	3	5	False	0.001	0.001	4.0	80	0.35858535766629995	WatDiv	General
S44	0.8250379562379999	1	CROP	0.0374689102173	191.69033333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	125	0.7875690460206999	WatDiv	General
S44	0.7849490642550001	1	CROP	0.05748701095580001	191.69033333299998	4	0.0	0.0	3	5	False	0.001	0.001	4.0	125	0.7274620532992001	WatDiv	General
S44	0.762808799744	1	CROP	0.0430040359497	192.112	4	0.0	0.0	3	5	False	0.001	0.001	4.0	125	0.7198047637942999	WatDiv	General
S45	0.422755002975	0	CROP	0.043755054473900004	147.120333333	4	0.0	0.0	3	5	False	0.001	0.001	4.0	79	0.3789999485011	WatDiv	General
S45	0.43853378295900003	0	CROP	0.0394079685211	147.120333333	4	0.0	0.0	3	5	False	0.001	0.001	4.0	79	0.3991258144379	WatDiv	General
S45	0.423815965652	0	CROP	0.047207117080699995	147.120333333	4	0.0	0.0	3	5	False	0.001	0.001	4.0	79	0.37660884857130006	WatDiv	General
S51	0.885349035263	0	CROP	0.0463020801544	250.718666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	112	0.8390469551086001	WatDiv	General
S51	0.870810985565	0	CROP	0.0652048587799	250.718666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	112	0.8056061267851	WatDiv	General
S51	0.8516879081730001	0	CROP	0.043888092041	250.718666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	112	0.8077998161320001	WatDiv	General
S52	0.917238950729	9	CROP	0.0645201206207	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8527188301083	WatDiv	General
S52	0.886753082275	9	CROP	0.0427119731903	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8440411090847001	WatDiv	General
S52	0.8398721218109999	9	CROP	0.047490119934099996	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.7923820018768999	WatDiv	General
S53	0.8367028236390001	0	CROP	0.037091970443699995	250.718666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	112	0.7996108531953001	WatDiv	General
S53	0.81853890419	0	CROP	0.039274930954	250.718666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	112	0.7792639732359999	WatDiv	General
S53	0.8775420188899999	0	CROP	0.0649061203003	250.718666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	112	0.8126358985897	WatDiv	General
S54	0.859872817993	9	CROP	0.0498268604279	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8100459575651	WatDiv	General
S54	0.831147193909	9	CROP	0.0412669181824	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.7898802757266	WatDiv	General
S54	0.84491109848	9	CROP	0.040116071701000004	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8047950267790001	WatDiv	General
S55	0.856650114059	9	CROP	0.0424962043762	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8141539096828001	WatDiv	General
S55	0.926517009735	9	CROP	0.038812875747699996	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8877041339873	WatDiv	General
S55	0.8581340312960001	9	CROP	0.0527608394623	250.948666667	4	0.0	0.0	3	5	False	0.001	0.001	4.0	126	0.8053731918337	WatDiv	General
S61	0.100280046463	1	CROP	0.033142089843799995	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.0671379566192	WatDiv	General
S61	0.107252120972	1	CROP	0.0335998535156	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.0736522674564	WatDiv	General
S61	0.09895801544189999	1	CROP	0.0329029560089	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.06605505943299998	WatDiv	General
S62	0.13015484809900002	1	CROP	0.04490017890930001	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.08525466918970001	WatDiv	General
S62	0.104160070419	1	CROP	0.0263550281525	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.0778050422665	WatDiv	General
S62	0.100732088089	1	CROP	0.0335788726807	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.0671532154083	WatDiv	General
S63	0.0886600017548	2	CROP	0.023057222366299996	144.762	3	0.0	0.0	3	5	False	0.001	0.001	4.0	11	0.06560277938850001	WatDiv	General
S63	0.0953500270844	2	CROP	0.031464099884	144.762	3	0.0	0.0	3	5	False	0.001	0.001	4.0	11	0.06388592720040001	WatDiv	General
S63	0.11565899848899999	2	CROP	0.039139032363900005	144.762	3	0.0	0.0	3	5	False	0.001	0.001	4.0	11	0.07651996612509998	WatDiv	General
S64	0.103724956512	1	CROP	0.0313658714294	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.0723590850826	WatDiv	General
S64	0.100218057632	1	CROP	0.0268590450287	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.0733590126033	WatDiv	General
S64	0.143748998642	1	CROP	0.044860124588000004	147.429	3	0.0	0.0	3	5	False	0.001	0.001	4.0	10	0.09888887405399999	WatDiv	General
S65	0.09021210670469999	2	CROP	0.0239090919495	144.762	3	0.0	0.0	3	5	False	0.001	0.001	4.0	11	0.0663030147552	WatDiv	General
S65	0.09652090072630001	2	CROP	0.025939941406200002	144.762	3	0.0	0.0	3	5	False	0.001	0.001	4.0	11	0.07058095932010001	WatDiv	General
