query	runtime_s	answers	engine	optimization_time_s	bc_cost_p_star	triple_pattern_count	robustness_threshold	cost_threshold	idp_k	idp_top_t	idp_adaptive_k	phi_shj	phi_nlj	delta	requests	execution_time_s	benchmark	subset
S73	0.143699169159	1	CROP	0.0368800163269	145.385	3	0.0	0.0	3	5	False	0.001	0.001	5.0	10	0.1068191528321	WatDiv	General
S74	0.37335205078100003	13	CROP	0.04132604599	151.425	3	0.0	0.0	3	5	False	0.001	0.001	5.0	50	0.33202600479100003	WatDiv	General
S74	0.34058713913000005	13	CROP	0.04321503639219999	151.425	3	0.0	0.0	3	5	False	0.001	0.001	5.0	50	0.29737210273780007	WatDiv	General
S74	0.324048995972	13	CROP	0.0312149524689	151.425	3	0.0	0.0	3	5	False	0.001	0.001	5.0	50	0.2928340435031	WatDiv	General
S75	0.274637937546	7	CROP	0.031196117401099996	150.217	3	0.0	0.0	3	5	False	0.001	0.001	5.0	42	0.2434418201449	WatDiv	General
S75	0.27220702171300004	7	CROP	0.0253281593323	150.217	3	0.0	0.0	3	5	False	0.001	0.001	5.0	42	0.24687886238070003	WatDiv	General
S75	0.322807073593	7	CROP	0.0325667858124	150.217	3	0.0	0.0	3	5	False	0.001	0.001	5.0	42	0.29024028778059996	WatDiv	General
C11	43.9290530682	20	CROP	0.157335996628	1532.056	8	0.0	0.0	3	5	False	0.001	0.001	6.0	5992	43.771717071572	WatDiv	General
C11	43.68521595	20	CROP	0.112832069397	1532.056	8	0.0	0.0	3	5	False	0.001	0.001	6.0	5992	43.572383880603	WatDiv	General
C11	43.3364651203	20	CROP	0.10700416564899999	1532.056	8	0.0	0.0	3	5	False	0.001	0.001	6.0	5992	43.229460954650996	WatDiv	General
C21	91.1632580757	2	CROP	0.18092393875100002	1594.08744444	10	0.0	0.0	3	5	False	0.001	0.001	6.0	13071	90.982334136949	WatDiv	General
C21	91.1245479584	2	CROP	0.23762083053599997	1594.08744444	10	0.0	0.0	3	5	False	0.001	0.001	6.0	13071	90.886927127864	WatDiv	General
C21	90.95508480069999	2	CROP	0.236409902573	1594.08744444	10	0.0	0.0	3	5	False	0.001	0.001	6.0	13071	90.71867489812699	WatDiv	General
C31	66.10646700859999	417029	CROP	0.110263824463	9334.79433333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	5807	65.99620318413699	WatDiv	General
C31	65.2463400364	417029	CROP	0.112029075623	9334.79433333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	5807	65.134310960777	WatDiv	General
C31	65.8413510323	417029	CROP	0.134500980377	9334.79433333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	5807	65.706850051923	WatDiv	General
F11	1.7555091381099999	0	CROP	0.0808110237122	300.528	6	0.0	0.0	3	5	False	0.001	0.001	6.0	194	1.6746981143978	WatDiv	General
F11	1.78914403915	0	CROP	0.0874478816986	300.528	6	0.0	0.0	3	5	False	0.001	0.001	6.0	194	1.7016961574514	WatDiv	General
F11	1.8324019908900002	0	CROP	0.102204084396	300.528	6	0.0	0.0	3	5	False	0.001	0.001	6.0	194	1.7301979064940003	WatDiv	General
F12	1.68091106415	9	CROP	0.0991609096527	282.326222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	249	1.5817501544973	WatDiv	General
F12	1.68773603439	9	CROP	0.11893200874299999	282.326222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	249	1.5688040256470002	WatDiv	General
F12	1.6756329536399999	9	CROP	0.0922729969025	282.326222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	249	1.5833599567374999	WatDiv	General
F13	1.6696360111200002	5	CROP	0.087895154953	281.756222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	247	1.581740856167	WatDiv	General
F13	1.63984298706	5	CROP	0.0903329849243	281.756222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	247	1.5495100021357	WatDiv	General
F13	1.68025493622	5	CROP	0.140362977982	281.756222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	247	1.5398919582380002	WatDiv	General
F14	1.63380098343	4	CROP	0.08669090271	281.876222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	247	1.54711008072	WatDiv	General
F14	1.63364195824	4	CROP	0.08460116386409999	281.876222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	247	1.5490407943759	WatDiv	General
F14	1.68832111359	4	CROP	0.091607093811	281.876222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	247	1.596714019779	WatDiv	General
F15	1.69687104225	9	CROP	0.119302034378	282.326222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	249	1.577569007872	WatDiv	General
F15	1.62947893143	9	CROP	0.08302092552189999	282.326222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	249	1.5464580059081001	WatDiv	General
F15	1.6170129776	9	CROP	0.08990693092350001	282.326222222	6	0.0	0.0	3	5	False	0.001	0.001	6.0	249	1.5271060466764999	WatDiv	General
F21	1.07544493675	0	CROP	0.269683122635	489.77595238099997	8	0.0	0.0	3	5	False	0.001	0.001	6.0	63	0.805761814115	WatDiv	General
F21	1.1957859993000002	0	CROP	0.25642490387	489.77595238099997	8	0.0	0.0	3	5	False	0.001	0.001	6.0	63	0.9393610954300002	WatDiv	General
F21	0.995692968369	0	CROP	0.218420982361	489.77595238099997	8	0.0	0.0	3	5	False	0.001	0.001	6.0	63	0.777271986008	WatDiv	General
F22	1.16341400146	0	CROP	0.216340065002	491.788174603	8	0.0	0.0	3	5	False	0.001	0.001	6.0	83	0.9470739364580001	WatDiv	General
F22	1.2771718502	0	CROP	0.22625207901	491.788174603	8	0.0	0.0	3	5	False	0.001	0.001	6.0	83	1.05091977119	WatDiv	General
F22	1.3048210143999999	0	CROP	0.221003055573	491.788174603	8	0.0	0.0	3	5	False	0.001	0.001	6.0	83	1.0838179588269998	WatDiv	General
F23	0.970860958099	6	CROP	0.22277808189399997	630.672063492	8	0.0	0.0	3	5	False	0.001	0.001	6.0	161	0.748082876205	WatDiv	General
F23	0.982815027237	6	CROP	0.25838303566	630.672063492	8	0.0	0.0	3	5	False	0.001	0.001	6.0	161	0.724431991577	WatDiv	General
F23	0.9647350311280001	6	CROP	0.253540992737	630.672063492	8	0.0	0.0	3	5	False	0.001	0.001	6.0	161	0.711194038391	WatDiv	General
F24	0.729304075241	8	CROP	0.221012115479	551.247619048	8	0.0	0.0	3	5	False	0.001	0.001	6.0	120	0.508291959762	WatDiv	General
F24	0.807513952255	8	CROP	0.297699928284	551.247619048	8	0.0	0.0	3	5	False	0.001	0.001	6.0	120	0.5098140239710001	WatDiv	General
F24	0.7787790298459999	8	CROP	0.258141994476	551.247619048	8	0.0	0.0	3	5	False	0.001	0.001	6.0	120	0.5206370353699998	WatDiv	General
F25	0.939218997955	6	CROP	0.22356200218199998	630.672063492	8	0.0	0.0	3	5	False	0.001	0.001	6.0	161	0.715656995773	WatDiv	General
F25	0.975350141525	6	CROP	0.24659013748199998	630.672063492	8	0.0	0.0	3	5	False	0.001	0.001	6.0	161	0.728760004043	WatDiv	General
F25	0.977416038513	6	CROP	0.26575994491599997	630.672063492	8	0.0	0.0	3	5	False	0.001	0.001	6.0	161	0.711656093597	WatDiv	General
F31	1.7887330055200001	26	CROP	0.124374866486	476.395111111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	184	1.664358139034	WatDiv	General
F31	1.5871999263799998	26	CROP	0.0764739513397	476.395111111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	184	1.5107259750403	WatDiv	General
F31	1.5821609497100002	26	CROP	0.0845589637756	476.395111111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	184	1.4976019859344003	WatDiv	General
F32	0.462187051773	5	CROP	0.136122941971	448.76566666699995	6	0.0	0.0	3	5	False	0.001	0.001	6.0	85	0.326064109802	WatDiv	General
F32	0.430858135223	5	CROP	0.08820295333860001	448.76566666699995	6	0.0	0.0	3	5	False	0.001	0.001	6.0	85	0.3426551818844	WatDiv	General
F32	0.44455504417400005	5	CROP	0.127544879913	448.76566666699995	6	0.0	0.0	3	5	False	0.001	0.001	6.0	85	0.31701016426100004	WatDiv	General
F33	1.5659348964700002	26	CROP	0.08325815200810001	476.395111111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	184	1.4826767444619002	WatDiv	General
F33	1.50453591347	26	CROP	0.0745170116425	476.395111111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	184	1.4300189018275	WatDiv	General
F33	1.62855815887	26	CROP	0.117809057236	476.395111111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	184	1.510749101634	WatDiv	General
F34	0.38383102417	5	CROP	0.0778131484985	448.76566666699995	6	0.0	0.0	3	5	False	0.001	0.001	6.0	85	0.30601787567149996	WatDiv	General
F34	0.43759918212899995	5	CROP	0.119127988815	448.76566666699995	6	0.0	0.0	3	5	False	0.001	0.001	6.0	85	0.318471193314	WatDiv	General
F34	0.487963914871	5	CROP	0.119999170303	448.76566666699995	6	0.0	0.0	3	5	False	0.001	0.001	6.0	85	0.367964744568	WatDiv	General
F35	0.49219202995300004	5	CROP	0.0808959007263	451.63822222199997	6	0.0	0.0	3	5	False	0.001	0.001	6.0	100	0.41129612922670006	WatDiv	General
F35	0.49286198616000004	5	CROP	0.07854604721069999	451.63822222199997	6	0.0	0.0	3	5	False	0.001	0.001	6.0	100	0.4143159389493001	WatDiv	General
F35	0.552593946457	5	CROP	0.135397911072	451.63822222199997	6	0.0	0.0	3	5	False	0.001	0.001	6.0	100	0.417196035385	WatDiv	General
F41	1.13891005516	20	CROP	0.35270690918000003	498.354555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	233	0.78620314598	WatDiv	General
F41	1.05134892464	20	CROP	0.273401975632	498.354555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	233	0.777946949008	WatDiv	General
F41	1.03458690643	20	CROP	0.27737903594999996	498.354555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	233	0.75720787048	WatDiv	General
F42	0.949496984482	44	CROP	0.280553817749	490.15355555599996	9	0.0	0.0	3	5	False	0.001	0.001	6.0	221	0.668943166733	WatDiv	General
F42	0.9829840660100001	44	CROP	0.334128856659	490.15355555599996	9	0.0	0.0	3	5	False	0.001	0.001	6.0	221	0.648855209351	WatDiv	General
F42	0.9983429908750001	44	CROP	0.314242124557	490.15355555599996	9	0.0	0.0	3	5	False	0.001	0.001	6.0	221	0.6841008663180002	WatDiv	General
F43	1.01931881905	4	CROP	0.29921102523800003	488.485555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	220	0.720107793812	WatDiv	General
F43	1.0276198387100002	4	CROP	0.327948093414	488.485555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	220	0.6996717452960002	WatDiv	General
F43	0.983776092529	4	CROP	0.272764921188	488.485555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	220	0.711011171341	WatDiv	General
F44	0.9346148967739999	44	CROP	0.28475904464699997	490.15355555599996	9	0.0	0.0	3	5	False	0.001	0.001	6.0	221	0.6498558521269999	WatDiv	General
F44	0.911118984222	44	CROP	0.264446020126	490.15355555599996	9	0.0	0.0	3	5	False	0.001	0.001	6.0	221	0.6466729640960001	WatDiv	General
F44	0.988821029663	44	CROP	0.337554931641	490.15355555599996	9	0.0	0.0	3	5	False	0.001	0.001	6.0	221	0.651266098022	WatDiv	General
F45	0.9892208576200001	4	CROP	0.305537939072	488.485555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	220	0.6836829185480001	WatDiv	General
F45	1.04786801338	4	CROP	0.342284917831	488.485555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	220	0.705583095549	WatDiv	General
F45	1.05939292908	4	CROP	0.347756147385	488.485555556	9	0.0	0.0	3	5	False	0.001	0.001	6.0	220	0.711636781695	WatDiv	General
F51	0.8857488632200001	25	CROP	0.098865032196	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7868838310240002	WatDiv	General
F51	0.88938999176	25	CROP	0.09076690673830001	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7986230850217	WatDiv	General
F51	0.87611413002	25	CROP	0.0916101932526	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7845039367674	WatDiv	General
F52	0.888668060303	25	CROP	0.0907278060913	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7979402542117	WatDiv	General
F52	0.8917160034180001	25	CROP	0.09808397293089999	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7936320304871001	WatDiv	General
F52	0.8566958904269999	25	CROP	0.0908448696136	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7658510208134	WatDiv	General
F53	1.32570409775	38	CROP	0.0956590175629	1851.05311111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	399	1.2300450801871001	WatDiv	General
F53	1.32621192932	38	CROP	0.0885019302368	1851.05311111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	399	1.2377099990832001	WatDiv	General
F53	1.3603811263999999	38	CROP	0.131967067719	1851.05311111	6	0.0	0.0	3	5	False	0.001	0.001	6.0	399	1.228414058681	WatDiv	General
F54	1.81459903717	57	CROP	0.111012935638	1848.201	6	0.0	0.0	3	5	False	0.001	0.001	6.0	561	1.703586101532	WatDiv	General
F54	1.8174841404	57	CROP	0.08936595916750001	1848.201	6	0.0	0.0	3	5	False	0.001	0.001	6.0	561	1.7281181812325	WatDiv	General
F54	1.77367687225	57	CROP	0.08450698852539999	1848.201	6	0.0	0.0	3	5	False	0.001	0.001	6.0	561	1.6891698837246	WatDiv	General
F55	0.9342348575589999	25	CROP	0.130518198013	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.8037166595459999	WatDiv	General
F55	0.907587051392	25	CROP	0.12796998024	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.7796170711520001	WatDiv	General
F55	0.9485111236570001	25	CROP	0.12324309349099999	1872.71233333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	282	0.825268030166	WatDiv	General
L11	0.719888210297	2	CROP	0.031674861908	122.72200000000001	3	0.0	0.0	3	5	False	0.001	0.001	6.0	82	0.6882133483890001	WatDiv	General
L11	0.6819250583650001	2	CROP	0.04362201690669999	122.72200000000001	3	0.0	0.0	3	5	False	0.001	0.001	6.0	82	0.6383030414583001	WatDiv	General
L11	0.64054608345	2	CROP	0.025505065918	122.72200000000001	3	0.0	0.0	3	5	False	0.001	0.001	6.0	82	0.615041017532	WatDiv	General
L12	0.45139098167400005	0	CROP	0.029232025146499998	119.95	3	0.0	0.0	3	5	False	0.001	0.001	6.0	35	0.4221589565275001	WatDiv	General
L12	0.302090883255	0	CROP	0.0236718654633	119.95	3	0.0	0.0	3	5	False	0.001	0.001	6.0	35	0.2784190177917	WatDiv	General
L12	0.447762966156	0	CROP	0.0420889854431	119.95	3	0.0	0.0	3	5	False	0.001	0.001	6.0	35	0.40567398071289995	WatDiv	General
L13	0.714028835297	2	CROP	0.0271830558777	122.72200000000001	3	0.0	0.0	3	5	False	0.001	0.001	6.0	82	0.6868457794193	WatDiv	General
L13	0.6925449371340001	2	CROP	0.0327129364014	122.72200000000001	3	0.0	0.0	3	5	False	0.001	0.001	6.0	82	0.6598320007326001	WatDiv	General
L13	0.758234977722	2	CROP	0.0272500514984	122.72200000000001	3	0.0	0.0	3	5	False	0.001	0.001	6.0	82	0.7309849262236	WatDiv	General
L14	0.404604196548	0	CROP	0.0426378250122	119.95	3	0.0	0.0	3	5	False	0.001	0.001	6.0	35	0.3619663715358	WatDiv	General
L14	0.44438791275	0	CROP	0.030072927475	119.95	3	0.0	0.0	3	5	False	0.001	0.001	6.0	35	0.414314985275	WatDiv	General
L14	0.41469717025799996	0	CROP	0.0259680747986	119.95	3	0.0	0.0	3	5	False	0.001	0.001	6.0	35	0.38872909545939993	WatDiv	General
L15	0.453316926956	1	CROP	0.029896974563599996	121.714	3	0.0	0.0	3	5	False	0.001	0.001	6.0	46	0.4234199523924	WatDiv	General
L15	0.458234071732	1	CROP	0.0276160240173	121.714	3	0.0	0.0	3	5	False	0.001	0.001	6.0	46	0.43061804771469997	WatDiv	General
L15	0.509341001511	1	CROP	0.0298669338226	121.714	3	0.0	0.0	3	5	False	0.001	0.001	6.0	46	0.47947406768840006	WatDiv	General
L21	3.9031550884199997	15	CROP	0.027058124542200003	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	252	3.8760969638778	WatDiv	General
L21	4.1945939064	15	CROP	0.0385758876801	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	252	4.1560180187199	WatDiv	General
L21	3.44823598862	15	CROP	0.041571855545	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	252	3.406664133075	WatDiv	General
L22	4.05716395378	15	CROP	0.04252409935	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	252	4.01463985443	WatDiv	General
L22	3.90115809441	15	CROP	0.0390250682831	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	252	3.8621330261269	WatDiv	General
L22	4.0399479866000005	15	CROP	0.0346221923828	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	252	4.0053257942172005	WatDiv	General
L23	22.753119945500003	48	CROP	0.0248229503632	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1338	22.728296995136805	WatDiv	General
L23	21.2484838963	48	CROP	0.038076877594	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1338	21.210407018706	WatDiv	General
L23	21.5227351189	48	CROP	0.0300011634827	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1338	21.492733955417297	WatDiv	General
L24	22.953076124200003	48	CROP	0.0437369346619	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1338	22.909339189538102	WatDiv	General
L24	21.558743	48	CROP	0.0371150970459	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1338	21.5216279029541	WatDiv	General
L24	21.845399856599997	48	CROP	0.03832197189330001	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1338	21.807077884706697	WatDiv	General
L25	94.4292700291	236	CROP	0.0298490524292	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	94.3994209766708	WatDiv	General
L25	98.8565039635	236	CROP	0.031743049621599996	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	98.82476091387841	WatDiv	General
L25	97.06734204290001	236	CROP	0.0307929515839	25.511	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	97.0365490913161	WatDiv	General
L31	0.6772029399869999	38	CROP	0.0177309513092	117.28033333299999	2	0.0	0.0	3	5	False	0.001	0.001	6.0	38	0.6594719886777999	WatDiv	General
L31	0.6152820587160001	38	CROP	0.0277049541473	117.28033333299999	2	0.0	0.0	3	5	False	0.001	0.001	6.0	38	0.5875771045687	WatDiv	General
L31	0.580647945404	38	CROP	0.0132648944855	117.28033333299999	2	0.0	0.0	3	5	False	0.001	0.001	6.0	38	0.5673830509185	WatDiv	General
L32	0.33017706870999997	41	CROP	0.016520023345899998	114.59766666700001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	22	0.3136570453641	WatDiv	General
L32	0.308501958847	41	CROP	0.0170969963074	114.59766666700001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	22	0.29140496253959997	WatDiv	General
L32	0.312613964081	41	CROP	0.014524936676000001	114.59766666700001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	22	0.298089027405	WatDiv	General
L33	0.439738988876	21	CROP	0.0118408203125	115.939	2	0.0	0.0	3	5	False	0.001	0.001	6.0	30	0.4278981685635	WatDiv	General
L33	0.51827788353	21	CROP	0.015475988388100001	115.939	2	0.0	0.0	3	5	False	0.001	0.001	6.0	30	0.5028018951419	WatDiv	General
L33	0.522181987762	21	CROP	0.0236139297485	115.939	2	0.0	0.0	3	5	False	0.001	0.001	6.0	30	0.49856805801349996	WatDiv	General
L34	0.568964004517	27	CROP	0.017262935638400003	116.44200000000001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.5517010688786	WatDiv	General
L34	0.445363998413	27	CROP	0.0258610248566	116.44200000000001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.4195029735564	WatDiv	General
L34	0.461205005646	27	CROP	0.0173470973969	116.44200000000001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.4438579082491	WatDiv	General
L35	0.315577983856	41	CROP	0.014744043350200001	114.59766666700001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	22	0.3008339405058	WatDiv	General
L35	0.364454030991	41	CROP	0.0177271366119	114.59766666700001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	22	0.3467268943791	WatDiv	General
L35	0.322911977768	41	CROP	0.015311002731299999	114.59766666700001	2	0.0	0.0	3	5	False	0.001	0.001	6.0	22	0.30760097503670003	WatDiv	General
L41	0.324644088745	54	CROP	0.0221970081329	31.016	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.3024470806121	WatDiv	General
L41	0.302024126053	54	CROP	0.0207269191742	31.016	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.2812972068788	WatDiv	General
L41	0.286202907562	54	CROP	0.0132088661194	31.016	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.27299404144260003	WatDiv	General
L42	0.288055181503	60	CROP	0.0151460170746	31.555	2	0.0	0.0	3	5	False	0.001	0.001	6.0	34	0.2729091644284	WatDiv	General
L42	0.318692922592	60	CROP	0.016633987426799998	31.555	2	0.0	0.0	3	5	False	0.001	0.001	6.0	34	0.3020589351652	WatDiv	General
L42	0.29454994201699997	60	CROP	0.0188500881195	31.555	2	0.0	0.0	3	5	False	0.001	0.001	6.0	34	0.27569985389749996	WatDiv	General
L43	0.282924890518	47	CROP	0.013142824173	30.994	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.269782066345	WatDiv	General
L43	0.288824796677	47	CROP	0.0177710056305	30.994	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.2710537910465	WatDiv	General
L43	0.293224096298	47	CROP	0.014252185821499999	30.994	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.2789719104765	WatDiv	General
L44	0.315353155136	57	CROP	0.017900943756099998	31.269000000000002	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.29745221137989997	WatDiv	General
L44	0.287041902542	57	CROP	0.0177180767059	31.269000000000002	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.26932382583610004	WatDiv	General
L44	0.30700492858899997	57	CROP	0.018721818924	31.269000000000002	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.288283109665	WatDiv	General
L45	0.339826107025	47	CROP	0.0133957862854	30.994	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.3264303207396	WatDiv	General
L45	0.290135145187	47	CROP	0.020623922348	30.994	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.26951122283900003	WatDiv	General
L45	0.281466960907	47	CROP	0.012836933136	30.994	2	0.0	0.0	3	5	False	0.001	0.001	6.0	33	0.26863002777100004	WatDiv	General
L51	97.04571509360001	238	CROP	0.0245521068573	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	97.02116298674271	WatDiv	General
L51	95.80566287040001	238	CROP	0.0460469722748	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	95.75961589812522	WatDiv	General
L51	95.4544122219	238	CROP	0.0298280715942	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	95.4245841503058	WatDiv	General
L52	18.091835022	65	CROP	0.040186882019	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1081	18.051648139981	WatDiv	General
L52	17.562776088699998	65	CROP	0.0225749015808	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1081	17.540201187119198	WatDiv	General
L52	18.0828521252	65	CROP	0.026189088821400003	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1081	18.0566630363786	WatDiv	General
L53	96.20484089850001	238	CROP	0.044364929199199994	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	96.1604759693008	WatDiv	General
L53	96.7338721752	238	CROP	0.034656047821	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	96.699216127379	WatDiv	General
L53	96.51867699620001	238	CROP	0.027083158492999998	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	5343	96.49159383770701	WatDiv	General
L54	17.8506250381	65	CROP	0.02654504776	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1081	17.82407999034	WatDiv	General
L54	17.9098348618	65	CROP	0.031177043914799998	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1081	17.878657817885202	WatDiv	General
L54	17.49021101	65	CROP	0.0274178981781	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1081	17.4627931118219	WatDiv	General
L55	30.405821085	74	CROP	0.031661987304700004	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1814	30.374159097695298	WatDiv	General
L55	29.7626519203	74	CROP	0.0324590206146	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1814	29.730192899685402	WatDiv	General
L55	30.6173539162	74	CROP	0.026845932006799997	26.066	3	0.0	0.0	3	5	False	0.001	0.001	6.0	1814	30.5905079841932	WatDiv	General
Q10	30.382699012800003	9040	CROP	0.0640389919281	1525.28088889	6	0.0	0.0	3	5	False	0.001	0.001	6.0	5153	30.318660020871903	nLDE	General
Q10	30.2378280163	9040	CROP	0.106295108795	1525.28088889	6	0.0	0.0	3	5	False	0.001	0.001	6.0	5153	30.131532907505	nLDE	General
Q10	30.0651068687	9040	CROP	0.067929983139	1525.28088889	6	0.0	0.0	3	5	False	0.001	0.001	6.0	5153	29.997176885561	nLDE	General
Q1	4.417614221569999	2	CROP	0.104650974274	28.2315555556	6	0.0	0.0	3	5	False	0.001	0.001	6.0	486	4.312963247296	nLDE	General
Q1	4.359226942059999	2	CROP	0.0728480815887	28.2315555556	6	0.0	0.0	3	5	False	0.001	0.001	6.0	486	4.2863788604713	nLDE	General
Q1	4.281733989719999	2	CROP	0.07545495033260001	28.2315555556	6	0.0	0.0	3	5	False	0.001	0.001	6.0	486	4.206279039387399	nLDE	General
Q2	4.971513986590001	8	CROP	0.11386299133300001	16.5745555556	6	0.0	0.0	3	5	False	0.001	0.001	6.0	321	4.857650995257001	nLDE	General
Q2	4.24709892273	8	CROP	0.07290506362919999	16.5745555556	6	0.0	0.0	3	5	False	0.001	0.001	6.0	321	4.1741938591008	nLDE	General
Q2	4.966655015950001	8	CROP	0.07540011405939999	16.5745555556	6	0.0	0.0	3	5	False	0.001	0.001	6.0	321	4.8912549018906	nLDE	General
Q3	1.2920999526999999	18	CROP	0.07291102409360001	62.7468888889	6	0.0	0.0	3	5	False	0.001	0.001	6.0	222	1.2191889286064	nLDE	General
Q3	1.36241483688	18	CROP	0.0755920410156	62.7468888889	6	0.0	0.0	3	5	False	0.001	0.001	6.0	222	1.2868227958644	nLDE	General
Q3	1.30524992943	18	CROP	0.103959798813	62.7468888889	6	0.0	0.0	3	5	False	0.001	0.001	6.0	222	1.2012901306169999	nLDE	General
Q4	1.3500170707700003	54	CROP	0.118681907654	57.9213333333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	195	1.2313351631160003	nLDE	General
Q4	1.30032086372	54	CROP	0.0825619697571	57.9213333333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	195	1.2177588939629	nLDE	General
Q4	1.28953409195	54	CROP	0.0700128078461	57.9213333333	6	0.0	0.0	3	5	False	0.001	0.001	6.0	195	1.2195212841039	nLDE	General
