query	runtime_s	answers	engine	optimization_time_s	bc_cost_p_star	ac_cost_p_star	triple_pattern_count	robustness_threshold	robustness_p_star	cost_threshold	cost_p_star_cost_r_star_ratio	r_star_selected	idp_k	idp_top_t	idp_adaptive_k	phi_shj	phi_nlj	delta	requests	execution_time_s	benchmark	subset
S42	0.8310868740080001	4	CROP	0.09146189689639998	192.482	356.8615	4	0.2	0.8508436279434272	0.1	1.0	False	4	5	True	0.001	0.001	4.0	127	0.7396249771116001	WatDiv	General
S42	0.8030841350560001	4	CROP	0.0539801120758	192.482	356.8615	4	0.2	0.8508436279434272	0.1	1.0	False	4	5	True	0.001	0.001	4.0	127	0.7491040229802001	WatDiv	General
S43	0.426283121109	1	CROP	0.0658690929413	146.74466666700002	309.1895	4	0.2	0.8351943818704495	0.1	1.0	False	4	5	True	0.001	0.001	4.0	80	0.3604140281677	WatDiv	General
S43	0.44510388374300003	1	CROP	0.0713379383087	146.74466666700002	309.1895	4	0.2	0.8351943818704495	0.1	1.0	False	4	5	True	0.001	0.001	4.0	80	0.37376594543430003	WatDiv	General
S43	0.422817230225	1	CROP	0.0524961948395	146.74466666700002	309.1895	4	0.2	0.8351943818704495	0.1	1.0	False	4	5	True	0.001	0.001	4.0	80	0.3703210353855	WatDiv	General
S44	0.864277124405	1	CROP	0.0986931324005	192.112	356.473	4	0.2	0.8507329680882797	0.1	1.0	False	4	5	True	0.001	0.001	4.0	125	0.7655839920045	WatDiv	General
S44	0.7596230506899999	1	CROP	0.0686860084534	192.112	356.473	4	0.2	0.8507329680882797	0.1	1.0	False	4	5	True	0.001	0.001	4.0	125	0.6909370422365999	WatDiv	General
S44	0.863191127777	1	CROP	0.101767063141	192.112	356.473	4	0.2	0.8507329680882797	0.1	1.0	False	4	5	True	0.001	0.001	4.0	125	0.761424064636	WatDiv	General
S45	0.45854520797700005	0	CROP	0.0859570503235	147.204666667	309.6725	4	0.2	0.8353771592031366	0.1	1.0	False	4	5	True	0.001	0.001	4.0	79	0.37258815765350006	WatDiv	General
S45	0.43592286109899997	0	CROP	0.05701518058780001	147.204666667	309.6725	4	0.2	0.8353771592031366	0.1	1.0	False	4	5	True	0.001	0.001	4.0	79	0.37890768051119994	WatDiv	General
S45	0.47847700119	0	CROP	0.0962929725647	147.204666667	309.6725	4	0.2	0.8353771592031366	0.1	1.0	False	4	5	True	0.001	0.001	4.0	79	0.3821840286253	WatDiv	General
S51	0.8703329563140001	0	CROP	0.0746879577637	250.718666667	250.71866666666668	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	112	0.7956449985503001	WatDiv	General
S51	0.873537063599	0	CROP	0.0538032054901	250.718666667	250.71866666666668	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	112	0.8197338581089	WatDiv	General
S51	0.8547129631039999	0	CROP	0.055341958999600004	250.718666667	250.71866666666668	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	112	0.7993710041043999	WatDiv	General
S52	0.8728160858149999	9	CROP	0.0528218746185	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.8199942111965	WatDiv	General
S52	0.899397850037	9	CROP	0.08580684661869999	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.8135910034183	WatDiv	General
S52	0.847810029984	9	CROP	0.0625100135803	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.7853000164037001	WatDiv	General
S53	0.881484031677	0	CROP	0.056648015976	250.718666667	250.71866666666668	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	112	0.824836015701	WatDiv	General
S53	0.8803739547730001	0	CROP	0.056037187576299996	250.718666667	250.71866666666668	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	112	0.8243367671967001	WatDiv	General
S53	0.863128900528	0	CROP	0.0590310096741	250.718666667	250.71866666666668	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	112	0.8040978908538999	WatDiv	General
S54	0.8706901073459999	9	CROP	0.0735111236572	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.7971789836887999	WatDiv	General
S54	0.874007940292	9	CROP	0.0509779453278	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.8230299949642	WatDiv	General
S54	0.8381519317630001	9	CROP	0.0491318702698	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.7890200614932	WatDiv	General
S55	0.88928604126	9	CROP	0.054661989211999995	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.8346240520479999	WatDiv	General
S55	0.8798799514769999	9	CROP	0.058140039444	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.8217399120329999	WatDiv	General
S55	0.845720052719	9	CROP	0.050940036773699994	250.948666667	250.94866666666667	4	0.2	1.0	0.1	1.0	False	4	5	True	0.001	0.001	4.0	126	0.7947800159453	WatDiv	General
S61	0.134182929993	1	CROP	0.0334010124207	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.10078191757229998	WatDiv	General
S61	0.126785993576	1	CROP	0.0397839546204	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.08700203895560002	WatDiv	General
S61	0.13283610343900001	1	CROP	0.041167020797699995	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.09166908264130003	WatDiv	General
S62	0.119464874268	1	CROP	0.0307738780975	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.0886909961705	WatDiv	General
S62	0.104278087616	1	CROP	0.027046918868999997	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.077231168747	WatDiv	General
S62	0.11260199546800001	1	CROP	0.026924848556499997	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.08567714691150001	WatDiv	General
S63	0.0924890041351	2	CROP	0.0229480266571	144.762	144.762	3	0.2	1.0	0.1	0.9760573921369999	False	4	5	True	0.001	0.001	4.0	11	0.069540977478	WatDiv	General
S63	0.117692947388	2	CROP	0.0410408973694	144.762	144.762	3	0.2	1.0	0.1	0.9760573921369999	False	4	5	True	0.001	0.001	4.0	11	0.0766520500186	WatDiv	General
S63	0.0936999320984	2	CROP	0.0282690525055	144.762	144.762	3	0.2	1.0	0.1	0.9760573921369999	False	4	5	True	0.001	0.001	4.0	11	0.0654308795929	WatDiv	General
S64	0.10127997398399999	1	CROP	0.0321459770203	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.06913399696369998	WatDiv	General
S64	0.11958909034700001	1	CROP	0.0295279026031	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.09006118774390001	WatDiv	General
S64	0.11151409149199999	1	CROP	0.0294780731201	147.429	147.429	3	0.2	1.0	0.1	0.9593308129279999	False	4	5	True	0.001	0.001	4.0	10	0.0820360183719	WatDiv	General
S65	0.10409307479900001	2	CROP	0.025026082992599997	144.762	144.762	3	0.2	1.0	0.1	0.9760573921369999	False	4	5	True	0.001	0.001	4.0	11	0.07906699180640002	WatDiv	General
S65	0.10020709037799999	2	CROP	0.0310070514679	144.762	144.762	3	0.2	1.0	0.1	0.9760573921369999	False	4	5	True	0.001	0.001	4.0	11	0.06920003891009999	WatDiv	General
S65	0.089751958847	2	CROP	0.024462938308700003	144.762	144.762	3	0.2	1.0	0.1	0.9760573921369999	False	4	5	True	0.001	0.001	4.0	11	0.0652890205383	WatDiv	General
S71	0.803735971451	5	CROP	0.0246298313141	213.33900000000003	732.5120000000002	3	0.2	0.012962639846077123	0.1	0.694898729253	True	4	5	True	0.001	0.001	4.0	85	0.7791061401368999	WatDiv	General
S71	0.9357490539550001	5	CROP	0.0250909328461	213.33900000000003	732.5120000000002	3	0.2	0.012962639846077123	0.1	0.694898729253	True	4	5	True	0.001	0.001	4.0	85	0.9106581211089001	WatDiv	General
S71	0.910778999329	5	CROP	0.0280759334564	213.33900000000003	732.5120000000002	3	0.2	0.012962639846077123	0.1	0.694898729253	True	4	5	True	0.001	0.001	4.0	85	0.8827030658726	WatDiv	General
S72	0.8432660102840001	2	CROP	0.030038833618200003	213.593	724.5740000000002	3	0.2	0.01322642513747771	0.1	0.697602449518	True	4	5	True	0.001	0.001	4.0	82	0.8132271766658	WatDiv	General
S72	1.01281094551	2	CROP	0.043760061264000005	213.593	724.5740000000002	3	0.2	0.01322642513747771	0.1	0.697602449518	True	4	5	True	0.001	0.001	4.0	82	0.969050884246	WatDiv	General
S72	0.9261720180509999	2	CROP	0.059406042099	213.593	724.5740000000002	3	0.2	0.01322642513747771	0.1	0.697602449518	True	4	5	True	0.001	0.001	4.0	82	0.8667659759519999	WatDiv	General
S73	0.824502944946	1	CROP	0.023585796356200003	212.45	842.8880000000001	3	0.2	0.01052701972415463	0.1	0.685384796423	True	4	5	True	0.001	0.001	4.0	81	0.8009171485898	WatDiv	General
S73	0.781337022781	1	CROP	0.0321550369263	212.45	842.8880000000001	3	0.2	0.01052701972415463	0.1	0.685384796423	True	4	5	True	0.001	0.001	4.0	81	0.7491819858547001	WatDiv	General
S73	0.837770938873	1	CROP	0.031255006790200004	212.45	842.8880000000001	3	0.2	0.01052701972415463	0.1	0.685384796423	True	4	5	True	0.001	0.001	4.0	81	0.8065159320828	WatDiv	General
S74	0.395669937134	13	CROP	0.031038999557500002	153.15	736.097	3	0.2	0.014106861571941909	0.1	1.0	True	4	5	True	0.001	0.001	4.0	40	0.3646309375765	WatDiv	General
S74	0.363597869873	13	CROP	0.0247399806976	153.15	736.097	3	0.2	0.014106861571941909	0.1	1.0	True	4	5	True	0.001	0.001	4.0	40	0.33885788917540005	WatDiv	General
S74	0.28547000885	13	CROP	0.0277891159058	153.15	736.097	3	0.2	0.014106861571941909	0.1	1.0	True	4	5	True	0.001	0.001	4.0	40	0.2576808929442	WatDiv	General
S75	0.286771059036	7	CROP	0.023689985275300002	151.642	741.3065	3	0.2	0.013848057742826495	0.1	1.0	True	4	5	True	0.001	0.001	4.0	30	0.2630810737607	WatDiv	General
S75	0.364256858826	7	CROP	0.033360004425	151.642	741.3065	3	0.2	0.013848057742826495	0.1	1.0	True	4	5	True	0.001	0.001	4.0	30	0.33089685440100003	WatDiv	General
S75	0.344420909882	7	CROP	0.0284578800201	151.642	741.3065	3	0.2	0.013848057742826495	0.1	1.0	True	4	5	True	0.001	0.001	4.0	30	0.3159630298619	WatDiv	General
C11	13.121382951700001	20	CROP	0.06872701644899999	1250.701	1246.948	8	0.25	1.004992188928488	0.1	1.0	False	4	5	True	0.001	0.001	4.0	2359	13.052655935251002	WatDiv	General
C11	13.0064628124	20	CROP	0.0737538337708	1250.701	1246.948	8	0.25	1.004992188928488	0.1	1.0	False	4	5	True	0.001	0.001	4.0	2359	12.9327089786292	WatDiv	General
C11	13.078255891800001	20	CROP	0.106415987015	1250.701	1246.948	8	0.25	1.004992188928488	0.1	1.0	False	4	5	True	0.001	0.001	4.0	2359	12.971839904785002	WatDiv	General
C21	90.6912682056	2	CROP	0.152556180954	1359.2697380999998	7034.59992857143	10	0.25	0.13014363828325745	0.1	1.0	True	4	5	True	0.001	0.001	4.0	14123	90.538712024646	WatDiv	General
C21	90.99218416209999	2	CROP	0.131107091904	1359.2697380999998	7034.59992857143	10	0.25	0.13014363828325745	0.1	1.0	True	4	5	True	0.001	0.001	4.0	14123	90.86107707019599	WatDiv	General
C21	90.5816338062	2	CROP	0.10524892807	1359.2697380999998	7034.59992857143	10	0.25	0.13014363828325745	0.1	1.0	True	4	5	True	0.001	0.001	4.0	14123	90.47638487813	WatDiv	General
C31	66.5364022255	417029	CROP	0.066367149353	10529.927	10529.927	6	0.25	1.0	0.1	0.217870643778	False	4	5	True	0.001	0.001	4.0	5807	66.470035076147	WatDiv	General
C31	65.3199980259	417029	CROP	0.0837659835815	10529.927	10529.927	6	0.25	1.0	0.1	0.217870643778	False	4	5	True	0.001	0.001	4.0	5807	65.2362320423185	WatDiv	General
C31	66.0099139214	417029	CROP	0.10391998291000001	10529.927	10529.927	6	0.25	1.0	0.1	0.217870643778	False	4	5	True	0.001	0.001	4.0	5807	65.90599393849	WatDiv	General
F11	0.932911872864	0	CROP	0.05361795425419999	378.7715	749.8802499999998	6	0.25	0.5228921551140999	0.1	0.245582285299	False	4	5	True	0.001	0.001	4.0	149	0.8792939186098	WatDiv	General
F11	0.895825862885	0	CROP	0.0519061088562	378.7715	749.8802499999998	6	0.25	0.5228921551140999	0.1	0.245582285299	False	4	5	True	0.001	0.001	4.0	149	0.8439197540288	WatDiv	General
F11	0.924578905106	0	CROP	0.0511789321899	378.7715	749.8802499999998	6	0.25	0.5228921551140999	0.1	0.245582285299	False	4	5	True	0.001	0.001	4.0	149	0.8733999729161	WatDiv	General
F12	1.6231238842	9	CROP	0.0493400096893	308.762333333	316.1553333333333	6	0.25	0.9766159250832398	0.1	0.20351693984299998	False	4	5	True	0.001	0.001	4.0	249	1.5737838745107	WatDiv	General
F12	1.6615471839899998	9	CROP	0.048280000686599996	308.762333333	316.1553333333333	6	0.25	0.9766159250832398	0.1	0.20351693984299998	False	4	5	True	0.001	0.001	4.0	249	1.6132671833033998	WatDiv	General
F12	1.6243669986700002	9	CROP	0.0483078956604	308.762333333	316.1553333333333	6	0.25	0.9766159250832398	0.1	0.20351693984299998	False	4	5	True	0.001	0.001	4.0	249	1.5760591030096003	WatDiv	General
F13	1.6204509735100001	5	CROP	0.08011007308960001	308.19233333299997	314.1318333333333	6	0.25	0.98109233331441	0.1	0.203217581857	False	4	5	True	0.001	0.001	4.0	247	1.5403409004204	WatDiv	General
F13	1.628937006	5	CROP	0.050761938095100004	308.19233333299997	314.1318333333333	6	0.25	0.98109233331441	0.1	0.203217581857	False	4	5	True	0.001	0.001	4.0	247	1.5781750679048998	WatDiv	General
F13	1.62745094299	5	CROP	0.0794508457184	308.19233333299997	314.1318333333333	6	0.25	0.98109233331441	0.1	0.203217581857	False	4	5	True	0.001	0.001	4.0	247	1.5480000972716	WatDiv	General
F14	1.5861308574700002	4	CROP	0.0498759746552	308.31233333299997	314.55783333333335	6	0.25	0.9801451455402744	0.1	0.20328062329	False	4	5	True	0.001	0.001	4.0	247	1.5362548828148002	WatDiv	General
F14	1.5882310867299998	4	CROP	0.049663066864	308.31233333299997	314.55783333333335	6	0.25	0.9801451455402744	0.1	0.20328062329	False	4	5	True	0.001	0.001	4.0	247	1.538568019866	WatDiv	General
F14	1.62597298622	4	CROP	0.049315214157099996	308.31233333299997	314.55783333333335	6	0.25	0.9801451455402744	0.1	0.20328062329	False	4	5	True	0.001	0.001	4.0	247	1.5766577720629	WatDiv	General
F15	1.60316705704	9	CROP	0.0487670898438	308.762333333	316.1553333333333	6	0.25	0.9766159250832398	0.1	0.20351693984299998	False	4	5	True	0.001	0.001	4.0	249	1.5543999671962	WatDiv	General
F15	1.6161520481099998	9	CROP	0.0557870864868	308.762333333	316.1553333333333	6	0.25	0.9766159250832398	0.1	0.20351693984299998	False	4	5	True	0.001	0.001	4.0	249	1.5603649616231998	WatDiv	General
F15	1.60202789307	9	CROP	0.0521900653839	308.762333333	316.1553333333333	6	0.25	0.9766159250832398	0.1	0.20351693984299998	False	4	5	True	0.001	0.001	4.0	249	1.5498378276861	WatDiv	General
F21	1.08668804169	0	CROP	0.13130402565	629.0914285709999	640.3694047619048	8	0.25	0.3653077116830861	0.1	0.160494080404	False	4	5	True	0.001	0.001	4.0	63	0.95538401604	WatDiv	General
F21	0.7295260429379999	0	CROP	0.133159160614	629.0914285709999	640.3694047619048	8	0.25	0.3653077116830861	0.1	0.160494080404	False	4	5	True	0.001	0.001	4.0	63	0.5963668823239999	WatDiv	General
F21	0.908952951431	0	CROP	0.0819730758667	629.0914285709999	640.3694047619048	8	0.25	0.3653077116830861	0.1	0.160494080404	False	4	5	True	0.001	0.001	4.0	63	0.8269798755643	WatDiv	General
F22	1.05063700676	0	CROP	0.0996568202972	632.102261905	643.3384285714285	8	0.25	0.3705525956753227	0.1	0.163159041965	False	4	5	True	0.001	0.001	4.0	75	0.9509801864627999	WatDiv	General
F22	1.1107199192000001	0	CROP	0.09300804138180001	632.102261905	643.3384285714285	8	0.25	0.3705525956753227	0.1	0.163159041965	False	4	5	True	0.001	0.001	4.0	75	1.0177118778182002	WatDiv	General
F22	0.9894449710850001	0	CROP	0.09308600425719998	632.102261905	643.3384285714285	8	0.25	0.3705525956753227	0.1	0.163159041965	False	4	5	True	0.001	0.001	4.0	75	0.8963589668278	WatDiv	General
F23	0.8872621059420001	6	CROP	0.08446884155269999	554.1035	641.0863333333334	8	0.25	0.8643196262177897	0.1	0.317032236175	False	4	5	True	0.001	0.001	4.0	235	0.8027932643893001	WatDiv	General
F23	0.95716714859	6	CROP	0.09685802459720001	554.1035	641.0863333333334	8	0.25	0.8643196262177897	0.1	0.317032236175	False	4	5	True	0.001	0.001	4.0	235	0.8603091239927999	WatDiv	General
F23	0.8932411670679999	6	CROP	0.0831458568573	554.1035	641.0863333333334	8	0.25	0.8643196262177897	0.1	0.317032236175	False	4	5	True	0.001	0.001	4.0	235	0.8100953102106999	WatDiv	General
F24	0.885915994644	8	CROP	0.09101080894469998	419.4185	516.173	8	0.25	0.8125541242955365	0.1	0.25728336738	False	4	5	True	0.001	0.001	4.0	202	0.7949051856992999	WatDiv	General
F24	0.870795965195	8	CROP	0.09580898284910001	419.4185	516.173	8	0.25	0.8125541242955365	0.1	0.25728336738	False	4	5	True	0.001	0.001	4.0	202	0.7749869823459	WatDiv	General
F24	0.887253046036	8	CROP	0.12211608886700001	419.4185	516.173	8	0.25	0.8125541242955365	0.1	0.25728336738	False	4	5	True	0.001	0.001	4.0	202	0.765136957169	WatDiv	General
F25	0.878466844559	6	CROP	0.0798180103302	554.1035	641.0863333333334	8	0.25	0.8643196262177897	0.1	0.317032236175	False	4	5	True	0.001	0.001	4.0	235	0.7986488342288001	WatDiv	General
F25	0.978338956833	6	CROP	0.121238946915	554.1035	641.0863333333334	8	0.25	0.8643196262177897	0.1	0.317032236175	False	4	5	True	0.001	0.001	4.0	235	0.857100009918	WatDiv	General
F25	0.9138648509980001	6	CROP	0.129321098328	554.1035	641.0863333333334	8	0.25	0.8643196262177897	0.1	0.317032236175	False	4	5	True	0.001	0.001	4.0	235	0.7845437526700001	WatDiv	General
F31	14.304611921300001	26	CROP	0.0534119606018	1735.06666667	1940.0765	6	0.25	0.13581484321394538	0.1	0.22205528880800002	True	4	5	True	0.001	0.001	4.0	1643	14.251199960698202	WatDiv	General
F31	15.9709670544	26	CROP	0.0639848709106	1735.06666667	1940.0765	6	0.25	0.13581484321394538	0.1	0.22205528880800002	True	4	5	True	0.001	0.001	4.0	1643	15.9069821834894	WatDiv	General
F31	16.266243934600002	26	CROP	0.04906392097469999	1735.06666667	1940.0765	6	0.25	0.13581484321394538	0.1	0.22205528880800002	True	4	5	True	0.001	0.001	4.0	1643	16.217180013625303	WatDiv	General
F32	14.9066619873	5	CROP	0.101770877838	1805.1025	1953.735	6	0.25	0.17267083423787147	0.1	0.259573704176	True	4	5	True	0.001	0.001	4.0	1580	14.804891109462	WatDiv	General
F32	14.9045279026	5	CROP	0.0552830696106	1805.1025	1953.735	6	0.25	0.17267083423787147	0.1	0.259573704176	True	4	5	True	0.001	0.001	4.0	1580	14.8492448329894	WatDiv	General
F32	14.5574128628	5	CROP	0.0484609603882	1805.1025	1953.735	6	0.25	0.17267083423787147	0.1	0.259573704176	True	4	5	True	0.001	0.001	4.0	1580	14.5089519024118	WatDiv	General
F33	15.889754056900001	26	CROP	0.0475521087646	1735.06666667	1940.0765	6	0.25	0.13581484321394538	0.1	0.22205528880800002	True	4	5	True	0.001	0.001	4.0	1643	15.8422019481354	WatDiv	General
F33	15.402210950899999	26	CROP	0.0823538303375	1735.06666667	1940.0765	6	0.25	0.13581484321394538	0.1	0.22205528880800002	True	4	5	True	0.001	0.001	4.0	1643	15.3198571205625	WatDiv	General
F33	16.157027006099998	26	CROP	0.049467086792	1735.06666667	1940.0765	6	0.25	0.13581484321394538	0.1	0.22205528880800002	True	4	5	True	0.001	0.001	4.0	1643	16.107559919308	WatDiv	General
F34	14.696655035	5	CROP	0.0562031269073	1805.1025	1953.735	6	0.25	0.17267083423787147	0.1	0.259573704176	True	4	5	True	0.001	0.001	4.0	1580	14.640451908092698	WatDiv	General
F34	15.0268549919	5	CROP	0.0835809707642	1805.1025	1953.735	6	0.25	0.17267083423787147	0.1	0.259573704176	True	4	5	True	0.001	0.001	4.0	1580	14.943274021135801	WatDiv	General
F34	14.274067878699999	5	CROP	0.08216404914860001	1805.1025	1953.735	6	0.25	0.17267083423787147	0.1	0.259573704176	True	4	5	True	0.001	0.001	4.0	1580	14.191903829551398	WatDiv	General
F35	14.4338161945	5	CROP	0.0550990104675	1811.32783333	1959.892833333333	6	0.25	0.17525187627840885	0.1	0.262751883301	True	4	5	True	0.001	0.001	4.0	1595	14.3787171840325	WatDiv	General
F35	14.211930990199999	5	CROP	0.0829429626465	1811.32783333	1959.892833333333	6	0.25	0.17525187627840885	0.1	0.262751883301	True	4	5	True	0.001	0.001	4.0	1595	14.128988027553499	WatDiv	General
F35	14.593132019	5	CROP	0.0501930713654	1811.32783333	1959.892833333333	6	0.25	0.17525187627840885	0.1	0.262751883301	True	4	5	True	0.001	0.001	4.0	1595	14.5429389476346	WatDiv	General
F41	0.86491394043	20	CROP	0.0981900691986	538.9133333330001	1104.80925	9	0.25	0.5116937607102765	0.1	0.36873196939400005	False	4	5	True	0.001	0.001	4.0	244	0.7667238712314001	WatDiv	General
F41	0.9130339622499999	20	CROP	0.152935028076	538.9133333330001	1104.80925	9	0.25	0.5116937607102765	0.1	0.36873196939400005	False	4	5	True	0.001	0.001	4.0	244	0.7600989341739999	WatDiv	General
F41	0.835529088974	20	CROP	0.10581588745100001	538.9133333330001	1104.80925	9	0.25	0.5116937607102765	0.1	0.36873196939400005	False	4	5	True	0.001	0.001	4.0	244	0.729713201523	WatDiv	General
F42	0.8007440567020001	44	CROP	0.134875059128	522.786666667	1088.8251666666667	9	0.25	0.502082443294003	0.1	0.360375959642	False	4	5	True	0.001	0.001	4.0	225	0.6658689975740001	WatDiv	General
F42	0.781887054443	44	CROP	0.11521697044399999	522.786666667	1088.8251666666667	9	0.25	0.502082443294003	0.1	0.360375959642	False	4	5	True	0.001	0.001	4.0	225	0.666670083999	WatDiv	General
F42	0.81615114212	44	CROP	0.112765073776	522.786666667	1088.8251666666667	9	0.25	0.502082443294003	0.1	0.360375959642	False	4	5	True	0.001	0.001	4.0	225	0.703386068344	WatDiv	General
F43	0.824366807938	4	CROP	0.102844953537	519.506666667	1085.5741666666668	9	0.25	0.5000929615587449	0.1	0.35865456312	False	4	5	True	0.001	0.001	4.0	234	0.721521854401	WatDiv	General
F43	0.805728197098	4	CROP	0.111610174179	519.506666667	1085.5741666666668	9	0.25	0.5000929615587449	0.1	0.35865456312	False	4	5	True	0.001	0.001	4.0	234	0.694118022919	WatDiv	General
F43	0.848745107651	4	CROP	0.151117086411	519.506666667	1085.5741666666668	9	0.25	0.5000929615587449	0.1	0.35865456312	False	4	5	True	0.001	0.001	4.0	234	0.69762802124	WatDiv	General
F44	0.748692035675	44	CROP	0.107362031937	522.786666667	1088.8251666666667	9	0.25	0.502082443294003	0.1	0.360375959642	False	4	5	True	0.001	0.001	4.0	225	0.641330003738	WatDiv	General
F44	0.7997601032260001	44	CROP	0.141543149948	522.786666667	1088.8251666666667	9	0.25	0.502082443294003	0.1	0.360375959642	False	4	5	True	0.001	0.001	4.0	225	0.6582169532780001	WatDiv	General
F44	0.712717056274	44	CROP	0.0954089164734	522.786666667	1088.8251666666667	9	0.25	0.502082443294003	0.1	0.360375959642	False	4	5	True	0.001	0.001	4.0	225	0.6173081398006	WatDiv	General
F45	0.848868131638	4	CROP	0.148226976395	519.506666667	1085.5741666666668	9	0.25	0.5000929615587449	0.1	0.35865456312	False	4	5	True	0.001	0.001	4.0	234	0.7006411552430001	WatDiv	General
F45	0.856681108475	4	CROP	0.140474081039	519.506666667	1085.5741666666668	9	0.25	0.5000929615587449	0.1	0.35865456312	False	4	5	True	0.001	0.001	4.0	234	0.716207027436	WatDiv	General
F45	0.825748920441	4	CROP	0.103775978088	519.506666667	1085.5741666666668	9	0.25	0.5000929615587449	0.1	0.35865456312	False	4	5	True	0.001	0.001	4.0	234	0.721972942353	WatDiv	General
F51	122.490764141	25	CROP	0.0562710762024	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	122.43449306479759	WatDiv	General
F51	125.495231867	25	CROP	0.0631301403046	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	125.43210172669541	WatDiv	General
F51	124.727771997	25	CROP	0.100143909454	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	124.627628087546	WatDiv	General
F52	108.425502777	25	CROP	0.0486400127411	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	108.3768627642589	WatDiv	General
F52	124.313717127	25	CROP	0.0577800273895	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	124.2559370996105	WatDiv	General
F52	127.01558685299999	25	CROP	0.0685300827026	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	126.9470567702974	WatDiv	General
F53	130.969620943	38	CROP	0.0494828224182	4344.62333333	6567.73575	6	0.25	0.11693710326514342	0.1	0.214618323094	True	4	5	True	0.001	0.001	4.0	2628	130.92013812058178	WatDiv	General
F53	131.010226965	38	CROP	0.0518939495087	4344.62333333	6567.73575	6	0.25	0.11693710326514342	0.1	0.214618323094	True	4	5	True	0.001	0.001	4.0	2628	130.9583330154913	WatDiv	General
F53	125.521921158	38	CROP	0.057484149932900006	4344.62333333	6567.73575	6	0.25	0.11693710326514342	0.1	0.214618323094	True	4	5	True	0.001	0.001	4.0	2628	125.4644370080671	WatDiv	General
F54	123.347468853	57	CROP	0.0570001602173	4352.52833333	6566.18175	6	0.25	0.1218357404110852	0.1	0.221767446333	True	4	5	True	0.001	0.001	4.0	2729	123.2904686927827	WatDiv	General
F54	119.05115795100001	57	CROP	0.057296037674	4352.52833333	6566.18175	6	0.25	0.1218357404110852	0.1	0.221767446333	True	4	5	True	0.001	0.001	4.0	2729	118.993861913326	WatDiv	General
F54	129.816259861	57	CROP	0.0613281726837	4352.52833333	6566.18175	6	0.25	0.1218357404110852	0.1	0.221767446333	True	4	5	True	0.001	0.001	4.0	2729	129.7549316883163	WatDiv	General
F55	120.818488121	25	CROP	0.0650308132172	4348.1359999999995	6586.16575	6	0.25	0.11173846590090733	0.1	0.207458710669	True	4	5	True	0.001	0.001	4.0	2544	120.7534573077828	WatDiv	General
