query,runtime_s,optimization_time_s,execution_time_s,requests,answers,timeout_reached,bushy_plan,BJ_count,HJ_count,bc_cost_p_star,ac_cost_p_star,delta,idp_k,idp_top_t,r_star_selected,idp_adaptive_k,robustness_threshold,cost_threshold,dataset,benchmark,triple_pattern_count
F42,2.733520984649658,0.38210606575012207,2.351414918899536,429,44,False,False,2,6,821.6206666666667,2677.1783333333333,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F42,2.2645208835601807,0.4363589286804199,1.8281619548797607,284,44,False,False,3,5,653.0093333333333,1632.9586666666669,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F42,1.247666835784912,0.45884108543395996,0.7888257503509521,221,44,False,False,4,4,587.2688888888888,1275.3487777777782,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F42,1.2472789287567139,0.46352601051330566,0.7837529182434082,221,44,False,False,4,4,534.9716666666667,1077.1168333333333,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F42,1.177145004272461,0.37432289123535156,0.8028221130371094,221,44,False,False,4,4,503.5933333333333,958.1776666666667,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F42,1.1910181045532227,0.39569711685180664,0.795320987701416,221,44,False,False,4,4,482.6744444444444,801.7728888888889,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F42,1.128798007965088,0.33444809913635254,0.7943499088287354,226,44,False,False,4,4,478.4371428571429,832.9519523809524,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,2.6991019248962402,0.40225982666015625,2.296842098236084,429,44,False,False,2,6,1739.554,12351.195000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,2.8716440200805664,0.4581170082092285,2.413527011871338,429,44,False,False,2,6,821.6206666666667,2677.1783333333333,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,2.131220817565918,0.3516838550567627,1.7795369625091553,284,44,False,False,3,5,653.0093333333333,1632.9586666666669,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,1.1683719158172607,0.40956997871398926,0.7588019371032715,221,44,False,False,4,4,587.2688888888888,1275.3487777777782,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,1.117969036102295,0.3509809970855713,0.7669880390167236,221,44,False,False,4,4,534.9716666666667,1077.1168333333333,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,1.2664461135864258,0.47510409355163574,0.79134202003479,221,44,False,False,4,4,503.5933333333333,958.1776666666667,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,1.1859681606292725,0.3859701156616211,0.7999980449676514,221,44,False,False,4,4,482.6744444444444,801.7728888888889,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F44,1.1509621143341064,0.3933110237121582,0.7576510906219482,226,44,False,False,4,4,478.4371428571429,832.9519523809524,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
F51,0.6557719707489014,0.10495114326477051,0.5508208274841309,244,25,False,False,5,0,843.6229999999999,28276.989500000003,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.6877520084381104,0.11160588264465332,0.576146125793457,244,25,False,False,5,0,672.473,10240.097833333333,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.7112278938293457,0.1183769702911377,0.592850923538208,244,25,False,False,5,0,600.548,5396.718666666668,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.7247560024261475,0.15443110466003418,0.5703248977661133,244,25,False,False,5,0,576.573,3782.2589444444443,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.694288969039917,0.11219096183776855,0.5820980072021484,244,25,False,False,5,0,564.5855,2975.029083333334,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.6763191223144531,0.11276602745056152,0.5635530948638916,244,25,False,False,5,0,557.393,2490.6911666666665,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.682222843170166,0.11632394790649414,0.5658988952636719,244,25,False,False,5,0,552.598,2167.799222222222,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F51,0.7031471729278564,0.14533495903015137,0.5578122138977051,244,25,False,False,5,0,549.173,1937.162119047619,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.6798460483551025,0.1436309814453125,0.53621506690979,244,25,False,False,5,0,843.6229999999999,28276.989500000003,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.708014965057373,0.1468641757965088,0.5611507892608643,244,25,False,False,5,0,672.473,10240.097833333333,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.7017538547515869,0.13680005073547363,0.5649538040161133,244,25,False,False,5,0,600.548,5396.718666666668,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.6776010990142822,0.11513400077819824,0.562467098236084,244,25,False,False,5,0,576.573,3782.2589444444443,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.6888689994812012,0.15108585357666016,0.537783145904541,244,25,False,False,5,0,564.5855,2975.029083333334,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.7367160320281982,0.16196107864379883,0.5747549533843994,244,25,False,False,5,0,557.393,2490.6911666666665,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.7173769474029541,0.1487581729888916,0.5686187744140625,244,25,False,False,5,0,552.598,2167.799222222222,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
F52,0.7109739780426025,0.14782285690307617,0.5631511211395264,244,25,False,False,5,0,549.173,1937.162119047619,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,6
L12,0.40448617935180664,0.053154945373535156,0.3513312339782715,53,0,False,False,1,1,160.36,161.60850000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.32828807830810547,0.031599998474121094,0.2966880798339844,35,0,False,False,2,0,149.95000000000002,207.4485,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.36391210556030273,0.03369402885437012,0.3302180767059326,35,0,False,False,2,0,131.95000000000002,161.3235,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.38691091537475586,0.03624415397644043,0.35066676139831543,35,0,False,False,2,0,125.95,145.9485,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.3906979560852051,0.0498661994934082,0.3408317565917969,35,0,False,False,2,0,122.95,138.261,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.390639066696167,0.035774946212768555,0.35486412048339844,35,0,False,False,2,0,121.15,133.6485,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.3579120635986328,0.035452842712402344,0.32245922088623047,35,0,False,False,2,0,119.95,130.5735,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L12,0.20930695533752441,0.029110193252563477,0.18019676208496094,35,0,False,False,2,0,119.09285714285716,128.37707142857144,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.3676791191101074,0.03463602066040039,0.33304309844970703,60,1,False,False,1,1,167.37400000000002,168.597,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.4134650230407715,0.026590824127197266,0.3868741989135742,46,1,False,False,2,0,160.464,216.187,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.43487000465393066,0.041561126708984375,0.3933088779449463,46,1,False,False,2,0,137.214,165.687,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.42502808570861816,0.03588390350341797,0.3891441822052002,46,1,False,False,2,0,129.464,148.85366666666667,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.4115910530090332,0.03606390953063965,0.37552714347839355,46,1,False,False,2,0,125.58900000000001,140.437,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.4093790054321289,0.035685062408447266,0.37369394302368164,46,1,False,False,2,0,123.264,135.387,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.4567289352416992,0.03653097152709961,0.4201979637145996,46,1,False,False,2,0,121.714,132.02033333333335,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L15,0.4708709716796875,0.039251089096069336,0.43161988258361816,46,1,False,False,2,0,120.60685714285714,129.61557142857143,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,16.30813694000244,0.03318905830383301,16.27494788169861,1338,48,False,False,2,0,27.261000000000003,22070.582000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,16.183547973632812,0.041812896728515625,16.141735076904297,1338,48,False,False,2,0,26.761000000000003,12059.082,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,15.421694040298462,0.033102989196777344,15.388591051101685,1338,48,False,False,2,0,26.011000000000003,6052.182,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,15.276405096054077,0.05162811279296875,15.224776983261108,1338,48,False,False,2,0,25.761,4049.8819999999996,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,15.667119979858398,0.04639315605163574,15.620726823806763,1338,48,False,False,2,0,25.636000000000003,3048.732,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,15.474338054656982,0.034301042556762695,15.44003701210022,1338,48,False,False,2,0,25.561,2448.0420000000004,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,15.711745977401733,0.03189897537231445,15.679847002029419,1338,48,False,False,2,0,25.511,2047.582,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L24,15.743736982345581,0.028071165084838867,15.715665817260742,1338,48,False,False,2,0,25.475285714285715,1761.5391428571431,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,63.5335111618042,0.04394793510437012,63.48956322669983,5343,236,False,False,2,0,27.261000000000003,22070.582000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,64.09533405303955,0.036837100982666016,64.05849695205688,5343,236,False,False,2,0,26.761000000000003,12059.082,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,63.12312912940979,0.037606000900268555,63.08552312850952,5343,236,False,False,2,0,26.011000000000003,6052.182,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,62.7785279750824,0.03106999397277832,62.74745798110962,5343,236,False,False,2,0,25.761,4049.8819999999996,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,63.61609506607056,0.03742218017578125,63.578672885894775,5343,236,False,False,2,0,25.636000000000003,3048.732,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,64.27431511878967,0.037008047103881836,64.23730707168579,5343,236,False,False,2,0,25.561,2448.0420000000004,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,63.89332103729248,0.038365840911865234,63.854955196380615,5343,236,False,False,2,0,25.511,2047.582,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L25,62.498090982437134,0.034948110580444336,62.46314287185669,5343,236,False,False,2,0,25.475285714285715,1761.5391428571431,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L31,0.5095999240875244,0.021908044815063477,0.48769187927246094,38,38,False,False,1,0,146.447,146.447,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.4526560306549072,0.020886898040771484,0.43176913261413574,38,38,False,False,1,0,146.447,146.447,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.47338008880615234,0.022703886032104492,0.45067620277404785,38,38,False,False,1,0,128.947,128.947,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.47778892517089844,0.020720958709716797,0.45706796646118164,38,38,False,False,1,0,123.11366666666667,123.11366666666667,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.5032198429107666,0.019845008850097656,0.48337483406066895,38,38,False,False,1,0,120.197,120.197,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.4694950580596924,0.028656005859375,0.4408390522003174,38,38,False,False,1,0,118.447,118.447,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.461885929107666,0.027516841888427734,0.4343690872192383,38,38,False,False,1,0,117.28033333333335,117.28033333333335,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L31,0.5054819583892822,0.020558834075927734,0.4849231243133545,38,38,False,False,1,0,116.447,116.447,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.4369840621948242,0.019192934036254883,0.41779112815856934,33,27,False,False,1,0,141.442,141.442,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.43830204010009766,0.03209519386291504,0.4062068462371826,33,27,False,False,1,0,141.442,141.442,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.4280729293823242,0.031733036041259766,0.39633989334106445,33,27,False,False,1,0,126.44200000000001,126.44200000000001,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.4508938789367676,0.020860910415649414,0.43003296852111816,33,27,False,False,1,0,121.44200000000001,121.44200000000001,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.43949007987976074,0.019761085510253906,0.41972899436950684,33,27,False,False,1,0,118.94200000000001,118.94200000000001,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.2727940082550049,0.022849082946777344,0.24994492530822754,33,27,False,False,1,0,117.44200000000001,117.44200000000001,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.31668996810913086,0.017980098724365234,0.2987098693847656,33,27,False,False,1,0,116.44200000000001,116.44200000000001,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L34,0.4695148468017578,0.020329952239990234,0.4491848945617676,33,27,False,False,1,0,115.72771428571428,115.72771428571428,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.3670220375061035,0.023716211318969727,0.3433058261871338,34,60,False,False,0,1,31.555000000000003,31.555000000000003,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.4509751796722412,0.03195905685424805,0.41901612281799316,34,60,False,False,0,1,31.555000000000003,31.555000000000003,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.37441205978393555,0.024171113967895508,0.35024094581604004,34,60,False,False,0,1,31.555000000000003,31.555000000000003,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.3820159435272217,0.024593830108642578,0.3574221134185791,34,60,False,False,0,1,31.555000000000003,31.555000000000003,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.3332350254058838,0.017120838165283203,0.3161141872406006,34,60,False,False,0,1,31.555000000000003,31.555000000000003,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.3500349521636963,0.025537967681884766,0.3244969844818115,34,60,False,False,0,1,31.555000000000003,31.555000000000003,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.3479299545288086,0.023229122161865234,0.32470083236694336,34,60,False,False,0,1,31.555000000000003,31.555000000000003,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L42,0.3663060665130615,0.026498079299926758,0.33980798721313477,34,60,False,False,0,1,31.555000000000003,31.555000000000003,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.34247922897338867,0.01644110679626465,0.326038122177124,33,57,False,False,0,1,31.269000000000002,31.269000000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.36097288131713867,0.021625995635986328,0.33934688568115234,33,57,False,False,0,1,31.269000000000002,31.269000000000002,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.38104915618896484,0.022964954376220703,0.35808420181274414,33,57,False,False,0,1,31.269000000000002,31.269000000000002,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.3843691349029541,0.02428889274597168,0.3600802421569824,33,57,False,False,0,1,31.269000000000002,31.269000000000002,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.3819620609283447,0.023312091827392578,0.35864996910095215,33,57,False,False,0,1,31.269000000000002,31.269000000000002,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.4124789237976074,0.023272991180419922,0.3892059326171875,33,57,False,False,0,1,31.269000000000002,31.269000000000002,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.3554079532623291,0.01682305335998535,0.33858489990234375,33,57,False,False,0,1,31.269000000000002,31.269000000000002,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L44,0.33416008949279785,0.018538951873779297,0.31562113761901855,33,57,False,False,0,1,31.269000000000002,31.269000000000002,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,2
L52,12.143187999725342,0.026733875274658203,12.116454124450684,1081,66,False,False,2,0,27.816000000000003,22071.137000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,12.267576932907104,0.036859989166259766,12.230716943740845,1081,66,False,False,2,0,27.316000000000003,12059.636999999999,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,12.467142820358276,0.05574798583984375,12.411394834518433,1081,66,False,False,2,0,26.566000000000003,6052.737,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,11.02979302406311,0.037301063537597656,10.992491960525513,1081,66,False,False,2,0,26.316,4050.437,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,12.563027143478394,0.03432202339172363,12.52870512008667,1081,66,False,False,2,0,26.191000000000003,3049.2870000000003,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,12.44356894493103,0.056307077407836914,12.387261867523193,1081,66,False,False,2,0,26.116,2448.5969999999998,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,12.191915035247803,0.058030128479003906,12.133884906768799,1081,66,False,False,2,0,26.066,2048.1369999999997,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L52,12.499829053878784,0.035578012466430664,12.464251041412354,1081,66,False,False,2,0,26.030285714285714,1762.094142857143,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,19.284476041793823,0.034889936447143555,19.24958610534668,1814,76,False,False,2,0,27.816000000000003,22071.137000000002,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,20.430623054504395,0.05634903907775879,20.374274015426636,1814,76,False,False,2,0,27.316000000000003,12059.636999999999,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,20.29525399208069,0.0373539924621582,20.25789999961853,1814,76,False,False,2,0,26.566000000000003,6052.737,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,18.934916973114014,0.036242008209228516,18.898674964904785,1814,76,False,False,2,0,26.316,4050.437,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,20.33911108970642,0.0430150032043457,20.296096086502075,1814,76,False,False,2,0,26.191000000000003,3049.2870000000003,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,20.472702980041504,0.03080296516418457,20.44190001487732,1814,76,False,False,2,0,26.116,2448.5969999999998,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,19.67756485939026,0.038075923919677734,19.63948893547058,1814,76,False,False,2,0,26.066,2048.1369999999997,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
L55,20.00267195701599,0.0332798957824707,19.96939206123352,1814,76,False,False,2,0,26.030285714285714,1762.094142857143,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,3
S11,1.798840045928955,0.5776689052581787,1.2211711406707764,217,19,False,False,8,0,1793.216,11626.7185,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.7175321578979492,0.5750410556793213,1.142491102218628,217,19,False,False,8,0,1127.666,6468.9185,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.5805089473724365,0.5080549716949463,1.0724539756774902,241,19,False,False,8,0,956.441,6333.5585,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.6221919059753418,0.5648739337921143,1.0573179721832275,241,19,False,False,8,0,899.366,4489.8085,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.6696150302886963,0.5128588676452637,1.1567561626434326,241,19,False,False,8,0,870.8285,3567.9335,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.6198279857635498,0.5525240898132324,1.0673038959503174,244,19,False,False,8,0,853.7059999999999,3014.8085,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.674501895904541,0.5640788078308105,1.1104230880737305,241,19,False,False,8,0,842.2909999999999,2646.0585,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S11,1.5421929359436035,0.5692551136016846,0.972937822341919,241,19,False,False,8,0,834.1374285714285,2382.665642857143,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.1725380420684814,0.5184140205383301,0.6541240215301514,129,9,False,False,8,0,1368.5319999999997,21276.452,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.3149499893188477,0.5054869651794434,0.8094630241394043,129,9,False,False,8,0,982.9355714285714,11825.355571428572,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.2138750553131104,0.5648579597473145,0.6490170955657959,129,9,False,False,8,0,883.7337857142857,6313.753785714285,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.4693481922149658,0.7187099456787109,0.7506382465362549,129,9,False,False,8,0,850.6665238095238,4476.553190476191,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.3754708766937256,0.5725741386413574,0.8028967380523682,129,9,False,False,8,0,834.1328928571428,3557.9528928571426,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.3463339805603027,0.5276749134063721,0.8186590671539307,116,9,False,False,8,0,824.2127142857144,1915.2212142857143,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.3820891380310059,0.5815520286560059,0.800537109375,129,9,False,False,8,0,817.599261904762,2639.3525952380955,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S14,1.3300299644470215,0.5613369941711426,0.7686929702758789,129,9,False,False,8,0,812.8753673469388,2376.895367346939,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,9
S22,7.483752965927124,0.05530595779418945,7.428447008132935,647,14,False,False,1,2,1055.644,1055.644,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,2.346158027648926,0.05909991264343262,2.287058115005493,319,14,False,False,2,1,630.2773333333333,630.2773333333333,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,4.324686050415039,0.056678056716918945,4.26800799369812,483,14,False,False,3,0,471.04466666666667,471.04466666666667,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,4.467301845550537,0.08859610557556152,4.378705739974976,483,14,False,False,3,0,356.15577777777776,356.15577777777776,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,4.191329002380371,0.06262493133544922,4.128704071044922,483,14,False,False,3,0,298.7113333333333,298.7113333333333,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,4.4766950607299805,0.0575869083404541,4.419108152389526,483,14,False,False,3,0,264.2446666666667,264.2446666666667,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,4.413100957870483,0.07745790481567383,4.33564305305481,483,14,False,False,3,0,241.26688888888887,241.26688888888887,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S22,4.1779680252075195,0.05781912803649902,4.1201488971710205,483,14,False,False,3,0,224.85419047619047,224.85419047619047,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.423288106918335,0.08179020881652832,2.3414978981018066,498,11,False,False,2,1,833.423,833.423,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.302022933959961,0.03977799415588379,2.262244939804077,303,11,False,False,2,1,531.2563333333334,531.2563333333334,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.766775131225586,0.05708003044128418,2.7096951007843018,372,11,False,False,3,0,362.27366666666666,362.27366666666666,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.562807083129883,0.05888986587524414,2.5039172172546387,372,11,False,False,3,0,283.1347777777778,283.1347777777778,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.5504329204559326,0.05959796905517578,2.490834951400757,372,11,False,False,3,0,243.56533333333334,243.56533333333334,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.8625669479370117,0.07462191581726074,2.787945032119751,372,11,False,False,3,0,219.82366666666667,219.82366666666667,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.5602030754089355,0.05913686752319336,2.501066207885742,372,11,False,False,3,0,203.99588888888889,203.99588888888889,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S25,2.691960096359253,0.05820822715759277,2.63375186920166,372,11,False,False,3,0,192.69033333333334,192.69033333333334,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,8.61080002784729,0.07194685935974121,8.538853168487549,648,320,False,False,0,3,646.076,646.076,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.1394309997558594,0.06865310668945312,1.0707778930664062,198,320,False,False,1,2,561.461,561.461,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.0516738891601562,0.05282402038574219,0.9988498687744141,198,320,False,False,1,2,339.461,339.461,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.0675549507141113,0.05530405044555664,1.0122509002685547,198,320,False,False,1,2,265.461,265.461,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.020056962966919,0.04540896415710449,0.9746479988098145,198,320,False,False,1,2,228.461,228.461,4.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.0106267929077148,0.0454559326171875,0.9651708602905273,198,320,False,False,1,2,206.261,206.261,5.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.030372142791748,0.05500292778015137,0.9753692150115967,198,320,False,False,1,2,191.461,191.461,6.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S33,1.0770788192749023,0.07916402816772461,0.9979147911071777,198,320,False,False,1,2,180.88957142857143,180.88957142857143,7.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S35,8.149610042572021,0.05252408981323242,8.097085952758789,649,0,False,False,0,3,646.696,646.696,0.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S35,0.45854902267456055,0.055069923400878906,0.40347909927368164,61,0,False,False,1,2,562.081,562.081,1.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S35,0.44245100021362305,0.05070996284484863,0.3917410373687744,61,0,False,False,1,2,340.081,340.081,2.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
S35,0.44863200187683105,0.041326045989990234,0.4073059558868408,61,0,False,False,1,2,266.081,266.081,3.0,3,5,0,False,0.0,0.0,WatDiv,WatDiv,4
