query,runtime_s,optimization_time_s,execution_time_s,requests,answers,timeout_reached,bushy_plan,BJ_count,HJ_count,bc_cost_p_star,ac_cost_p_star,delta,idp_k,idp_top_t,r_star_selected,idp_adaptive_k,robustness_threshold,cost_threshold,dataset,benchmark,triple_pattern_count
Q01,0.38298606872558594,0.17829298973083496,0.20469307899475098,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q01,0.41504788398742676,0.18444609642028809,0.23060178756713867,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q01,0.46665096282958984,0.2242891788482666,0.24236178398132324,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,0.9270501136779785,0.0965261459350586,0.8305239677429199,257,18,False,True,3,2,132.937,132.937,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,0.9019150733947754,0.08702397346496582,0.8148910999298096,260,18,False,True,3,2,132.937,132.937,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,1.0481200218200684,0.12966299057006836,0.91845703125,219,18,False,False,4,1,84.60749999999999,111.16900000000001,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,1.0301539897918701,0.21661090850830078,0.8135430812835693,219,18,False,False,4,1,84.60749999999999,111.16900000000001,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,1.041553020477295,0.2227799892425537,0.8187730312347412,219,18,False,False,4,1,84.60749999999999,111.16900000000001,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,0.5516788959503174,0.10200214385986328,0.4496767520904541,119,54,False,True,2,3,109.95700000000002,109.95700000000002,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.0389971733093262,0.12862491607666016,0.910372257232666,95,54,False,False,3,2,71.4825,80.98675,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.0351979732513428,0.1574540138244629,0.8777439594268799,95,54,False,False,3,2,71.4825,80.98675,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.0180342197418213,0.14920496940612793,0.8688292503356934,95,54,False,False,3,2,71.4825,80.98675,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.006838083267212,0.19542908668518066,0.8114089965820312,95,54,False,False,3,2,71.4825,80.98675,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q05,69.540776014328,0.04928398132324219,69.49149203300476,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.09785795211792,0.06279206275939941,69.03506588935852,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.11747002601624,0.08336997032165527,69.03410005569458,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.06545901298523,0.09314799308776855,68.97231101989746,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,68.68658113479614,0.06362700462341309,68.62295413017273,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q07,1.6715130805969238,0.3381690979003906,1.3333439826965332,358,251,False,True,1,12,347.5045,347.5045,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,1.7562310695648193,0.6416928768157959,1.1145381927490234,353,251,False,True,3,10,318.26716666666664,318.26716666666664,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,18.669348001480103,3.9243829250335693,14.744965076446533,1191,251,False,True,5,8,260.46321825396825,255.98371825396828,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,24.721207857131958,9.697060108184814,15.024147748947144,1883,251,False,True,4,9,278.6587738095238,274.0132738095238,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,33.67496085166931,30.750460147857666,2.9245007038116455,312,251,False,False,6,7,219.31233197358196,215.33083197358198,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q10,20.461907148361206,0.10448718070983887,20.357419967651367,4209,9040,False,True,1,4,2267.7953333333335,2267.7953333333335,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,8.457596063613892,0.0999290943145752,8.357666969299316,1574,9040,False,False,2,3,2006.0333333333333,2039.3173333333332,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,10.324887990951538,0.2357621192932129,10.089125871658325,1168,9040,False,False,2,3,1962.6939999999997,1977.0904999999998,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,10.291931867599487,0.26081085205078125,10.031121015548706,1167,9040,False,False,2,3,1962.694,1977.0904999999998,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,10.408050060272217,0.2674288749694824,10.140621185302734,1168,9040,False,False,2,3,1962.6939999999997,1977.0904999999998,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q12,14.1773841381073,0.08763790130615234,14.089746236801147,1067,11002,False,False,2,4,54073.9715,54073.9715,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.3080010414123535,0.11403608322143555,4.193964958190918,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.377341032028198,0.25055813789367676,4.1267828941345215,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.769888877868652,0.400209903717041,4.369678974151611,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.7833991050720215,0.5424900054931641,4.240909099578857,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q14,56.73169684410095,0.08379006385803223,56.64790678024292,13476,26570,False,False,2,3,6001.700499999999,6001.700499999999,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,63.48377203941345,0.09305596351623535,63.39071607589722,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,62.98615002632141,0.167863130569458,62.81828689575195,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,63.64958214759827,0.25730085372924805,63.39228129386902,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,63.32790398597717,0.26715707778930664,63.060746908187866,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.579709768295288,0.08514213562011719,14.494567632675171,1693,33485,False,False,3,2,1092.0656666666669,1092.4591666666668,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,17.011662006378174,0.12000107765197754,16.891660928726196,1605,33485,False,False,3,2,1092.0656666666669,1092.459166666667,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.245258808135986,0.18726897239685059,14.057989835739136,1668,33485,False,False,3,2,1092.0656666666666,1092.4591666666665,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.821388006210327,0.20564508438110352,14.615742921829224,1605,33485,False,False,3,2,1092.0656666666669,1092.459166666667,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.040414810180664,0.23501801490783691,13.805396795272827,1412,33485,False,False,3,2,1092.0656666666666,1092.4591666666665,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q19,11.892413139343262,0.035192012786865234,11.857221126556396,2048,64,False,False,1,2,1477.6589999999999,1940.9477499999998,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q19,11.938932180404663,0.04587888717651367,11.89305329322815,2048,64,False,False,1,2,1477.6589999999999,1940.9477499999998,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q19,11.79437804222107,0.07845592498779297,11.715922117233276,2048,64,False,False,1,2,1477.6589999999999,1940.9477499999998,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q19,11.758906841278076,0.05726003646850586,11.70164680480957,2048,64,False,False,1,2,1477.6589999999999,1940.9477499999998,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q19,11.844928979873657,0.05632781982421875,11.788601160049438,2048,64,False,False,1,2,1477.6589999999999,1940.9477499999998,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
SPQ2,0.3849940299987793,0.04544401168823242,0.3395500183105469,88,12,False,False,2,1,5208.607333333333,5208.607333333333,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
SPQ2,0.4127800464630127,0.0593411922454834,0.3534388542175293,88,12,False,False,2,1,5208.607333333333,5208.607333333333,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
SPQ2,0.426746129989624,0.08408308029174805,0.342663049697876,65,12,False,False,2,1,5208.607333333333,5208.607333333333,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
SPQ2,0.42470479011535645,0.07434487342834473,0.3503599166870117,65,12,False,False,2,1,5208.607333333333,5208.607333333333,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
SPQ2,0.4651610851287842,0.11011910438537598,0.3550419807434082,65,12,False,False,2,1,5208.607333333333,5208.607333333333,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
SPQ4,0.1396031379699707,0.03555107116699219,0.10405206680297852,11,19,False,False,0,2,6.324,6.324,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
SPQ4,0.13543701171875,0.04124903678894043,0.09418797492980957,11,19,False,False,0,2,6.324,6.324,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
SPQ4,0.1153099536895752,0.028068065643310547,0.08724188804626465,11,19,False,False,0,2,6.324,6.324,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
SPQ4,0.1467130184173584,0.05112290382385254,0.09559011459350586,11,19,False,False,0,2,6.324,6.324,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
SPQ4,0.1031808853149414,0.025784015655517578,0.07739686965942383,11,19,False,False,0,2,6.324,6.324,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
HIQ1,0.19803500175476074,0.060011863708496094,0.13802313804626465,22,2,False,False,4,0,872.375,4326.514,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ1,0.28079795837402344,0.10823798179626465,0.1725599765777588,22,2,False,False,4,0,872.375,4326.514,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ1,0.28069305419921875,0.12165617942810059,0.15903687477111816,20,2,False,False,4,0,872.375,4326.514,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ1,0.39000916481018066,0.2177109718322754,0.17229819297790527,18,2,False,False,4,0,872.3749999999999,47011.022333333334,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ1,0.3700389862060547,0.2046949863433838,0.1653439998626709,18,2,False,False,4,0,872.3749999999999,47011.022333333334,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ3,0.30504703521728516,0.05873894691467285,0.2463080883026123,65,4,False,False,4,0,55.289,68.747875,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ3,0.384443998336792,0.12198185920715332,0.26246213912963867,65,4,False,False,4,0,55.289,68.747875,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ3,0.41381287574768066,0.1733701229095459,0.24044275283813477,45,4,False,False,4,0,55.289,197.80308333333335,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ3,0.4136672019958496,0.15673589706420898,0.2569313049316406,45,4,False,False,4,0,55.289,197.80308333333335,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
HIQ3,0.46932220458984375,0.21967697143554688,0.24964523315429688,45,4,False,False,4,0,55.289,197.80308333333335,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,5
LSQ1,0.4791901111602783,0.04839801788330078,0.43079209327697754,43,4,False,False,1,1,13.703,43.37050000000001,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ1,0.4378328323364258,0.04275703430175781,0.39507579803466797,43,4,False,False,1,1,13.703,43.37050000000001,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ1,0.49799418449401855,0.053344011306762695,0.44465017318725586,43,4,False,False,1,1,13.703,43.37050000000001,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ1,0.39977407455444336,0.026792049407958984,0.3729820251464844,43,4,False,False,1,1,13.703,43.37050000000001,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ1,0.4395608901977539,0.03493905067443848,0.40462183952331543,43,4,False,False,1,1,13.703,43.37050000000001,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ4,0.5270590782165527,0.03757500648498535,0.4894840717315674,53,8,False,False,2,0,23.59,23.59,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ4,0.5058290958404541,0.0491030216217041,0.45672607421875,53,8,False,False,2,0,23.59,23.59,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ4,0.5612339973449707,0.036667823791503906,0.5245661735534668,53,8,False,False,2,0,23.59,23.59,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ4,0.5731542110443115,0.05053210258483887,0.5226221084594727,53,8,False,False,2,0,23.59,23.59,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
LSQ4,0.4855809211730957,0.032794952392578125,0.4527859687805176,53,8,False,False,2,0,23.59,23.59,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
MOQ2,0.6205410957336426,0.06010794639587402,0.5604331493377686,127,46,False,False,3,0,269.1766666666667,4470.55575,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ2,0.6108028888702393,0.06687188148498535,0.5439310073852539,127,46,False,False,3,0,269.1766666666667,4470.55575,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ2,0.6391949653625488,0.06479406356811523,0.5744009017944336,127,46,False,False,3,0,269.1766666666667,4470.55575,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ2,0.6032660007476807,0.07005906105041504,0.5332069396972656,127,46,False,False,3,0,269.1766666666667,4470.55575,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ2,0.5999619960784912,0.06926178932189941,0.5307002067565918,127,46,False,False,3,0,269.1766666666667,4470.55575,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ5,0.4498929977416992,0.04805111885070801,0.4018418788909912,110,87,False,False,2,1,539.4533333333333,539.4533333333333,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ5,0.47156596183776855,0.061853885650634766,0.4097120761871338,110,87,False,False,2,1,539.4533333333333,539.4533333333333,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ5,0.45407605171203613,0.06871986389160156,0.38535618782043457,110,87,False,False,2,1,539.4533333333333,539.4533333333333,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ5,0.49646592140197754,0.096466064453125,0.39999985694885254,110,87,False,False,2,1,539.4533333333333,539.4533333333333,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MOQ5,0.46677279472351074,0.1026310920715332,0.36414170265197754,110,87,False,False,2,1,539.4533333333333,539.4533333333333,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MUQ3,1.059525966644287,0.03246498107910156,1.0270609855651855,169,68,False,False,1,1,246.99900000000002,246.99900000000002,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
MUQ3,1.0918700695037842,0.034648895263671875,1.0572211742401123,169,68,False,False,1,1,246.99900000000002,246.99900000000002,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
MUQ3,1.0766370296478271,0.03549599647521973,1.0411410331726074,169,68,False,False,1,1,246.99900000000002,246.99900000000002,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
MUQ3,1.2878079414367676,0.038435935974121094,1.2493720054626465,169,68,False,False,1,1,246.99900000000002,246.99900000000002,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
MUQ3,1.1373481750488281,0.0548100471496582,1.08253812789917,169,68,False,False,1,1,246.99900000000002,246.99900000000002,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,3
MUQ4,1.1572980880737305,0.04864311218261719,1.1086549758911133,273,114,False,False,2,1,355.6636666666667,355.6636666666667,4.0,2,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MUQ4,1.1778290271759033,0.0711679458618164,1.106661081314087,273,114,False,False,2,1,355.6636666666667,355.6636666666667,4.0,3,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MUQ4,1.2306439876556396,0.07549715042114258,1.155146837234497,235,114,False,False,2,1,355.6636666666667,355.6636666666667,4.0,4,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MUQ4,1.2215640544891357,0.10613393783569336,1.1154301166534424,235,114,False,False,2,1,355.6636666666667,355.6636666666667,4.0,5,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
MUQ4,1.186269998550415,0.06493711471557617,1.1213328838348389,235,114,False,False,2,1,355.6636666666667,355.6636666666667,4.0,6,5,0,False,0.0,0.0,nLDE BM2,nLDE BM2,4
Q01,0.3140559196472168,0.08016705513000488,0.23388886451721191,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q01,0.33019208908081055,0.09432506561279297,0.23586702346801758,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q01,0.4394078254699707,0.21024799346923828,0.22915983200073242,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q01,0.44672703742980957,0.195296049118042,0.2514309883117676,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q01,0.5597641468048096,0.31051206588745117,0.2492520809173584,33,2,False,False,4,1,19.6455,37.078250000000004,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,0.8872909545898438,0.06318998336791992,0.8241009712219238,257,18,False,True,3,2,132.937,132.937,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,0.9268341064453125,0.08318090438842773,0.8436532020568848,260,18,False,True,3,2,132.937,132.937,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,1.0101120471954346,0.18349003791809082,0.8266220092773438,219,18,False,False,4,1,84.60749999999999,111.16900000000001,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,1.0722119808197021,0.24592304229736328,0.8262889385223389,219,18,False,False,4,1,84.60749999999999,111.16900000000001,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q03,1.0291781425476074,0.23127412796020508,0.7979040145874023,219,18,False,False,4,1,84.60749999999999,111.16900000000001,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,0.5512030124664307,0.10528397560119629,0.4459190368652344,119,54,False,True,2,3,109.95700000000002,109.95700000000002,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.025054931640625,0.1076819896697998,0.9173729419708252,95,54,False,False,3,2,71.4825,80.98675,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.1434590816497803,0.18768692016601562,0.9557721614837646,95,54,False,False,3,2,71.4825,80.98675,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.1721420288085938,0.2016000747680664,0.9705419540405273,95,54,False,False,3,2,71.4825,80.98675,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q04,1.2623100280761719,0.28580784797668457,0.9765021800994873,95,54,False,False,3,2,71.4825,80.98675,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q05,68.43869185447693,0.07121896743774414,68.36747288703918,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.33277201652527,0.05882692337036133,69.27394509315491,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.24072599411011,0.0768439769744873,69.16388201713562,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.63059091567993,0.06207704544067383,69.56851387023926,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q05,69.8939881324768,0.060105085372924805,69.83388304710388,11626,1091,False,False,3,0,9076.419333333333,191431.49091666666,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
Q07,1.7834949493408203,0.31224894523620605,1.4712460041046143,358,251,False,True,1,12,347.5045,347.5045,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,1.598891019821167,0.6327688694000244,0.9661221504211426,353,251,False,True,3,10,318.26716666666664,318.26716666666664,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,18.648882150650024,4.042281866073608,14.606600284576416,1191,251,False,True,5,8,260.46321825396825,255.98371825396828,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,24.50444507598877,9.935306072235107,14.569139003753662,1883,251,False,True,4,9,278.6587738095238,274.0132738095238,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q07,36.77910399436951,32.58389115333557,4.1952128410339355,313,251,False,False,6,7,219.31233197358196,215.33083197358198,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,14
Q10,20.301065921783447,0.06535696983337402,20.235708951950073,4209,9040,False,True,1,4,2267.7953333333335,2267.7953333333335,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,8.582396030426025,0.10476899147033691,8.477627038955688,1574,9040,False,False,2,3,2006.0333333333333,2039.3173333333332,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,10.108999967575073,0.16612005233764648,9.942879915237427,1168,9040,False,False,2,3,1962.6939999999997,1977.0904999999998,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,10.202562093734741,0.2957630157470703,9.906799077987671,1167,9040,False,False,2,3,1962.694,1977.0904999999998,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q10,10.227957963943481,0.24972796440124512,9.978229999542236,1168,9040,False,False,2,3,1962.6939999999997,1977.0904999999998,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q12,14.168574094772339,0.06759214401245117,14.100981950759888,1067,11002,False,False,2,4,54073.9715,54073.9715,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.401598930358887,0.14188313484191895,4.259715795516968,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.477039098739624,0.2594871520996094,4.217551946640015,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.831743001937866,0.521806001663208,4.309937000274658,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q12,4.899130821228027,0.6437199115753174,4.25541090965271,1137,11002,False,False,3,3,53791.47499999999,53894.81333333333,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,7
Q14,57.56534004211426,0.10052990913391113,57.46481013298035,13476,26570,False,False,2,3,6001.700499999999,6001.700499999999,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,63.8632230758667,0.12602806091308594,63.73719501495361,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,63.90094804763794,0.15923595428466797,63.74171209335327,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,63.27937722206116,0.20206284523010254,63.077314376831055,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q14,62.86988401412964,0.28054308891296387,62.589340925216675,16805,26570,False,False,3,2,5482.882666666666,5656.3645,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,16.863538026809692,0.08057594299316406,16.78296208381653,1693,33485,False,False,3,2,1092.0656666666669,1092.4591666666668,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.849587202072144,0.12132000923156738,14.728267192840576,1605,33485,False,False,3,2,1092.0656666666669,1092.459166666667,4.0,3,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.299529075622559,0.1564171314239502,14.143111944198608,1668,33485,False,False,3,2,1092.0656666666666,1092.4591666666665,4.0,4,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,14.636591911315918,0.2102038860321045,14.426388025283813,1605,33485,False,False,3,2,1092.0656666666669,1092.459166666667,4.0,5,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q17,17.38036298751831,0.22424006462097168,17.15612292289734,1412,33485,False,False,3,2,1092.0656666666666,1092.4591666666665,4.0,6,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,6
Q19,11.941967010498047,0.04942917823791504,11.892537832260132,2048,64,False,False,1,2,1477.6589999999999,1940.9477499999998,4.0,2,5,0,False,0.0,0.0,nLDE BM1,nLDE BM1,4
